4437,,,,,,,,5238
714,,,,,,,,
948,,,,,,,,
727,,,,,,,,
711,,,,,,,,
1169,,,,,,,,
815,,,,,,,,
1261,,,,,,,,
885,,,,,,,,
1097,,,,,,,,
1509,,,,,,,,
1315,,,,,,,,
715,,,,,,,,
806,,,,,,,,
725,,,,,,,,
728,,,,,,,,
697,,,,,,,,
1414,,,,,,,,
1415,,,,,,,,
714,,,,,,,,
727,,,,,,,,
866,,,,,,,,
653,,,,,,,,
1020,,,,,,,,
782,,,,,,,,
709,,,,,,,,
691,,,,,,,,
1452,,,,,,,,
737,,,,,,,,
727,,,,,,,,
1170,,,,,,,,
746,,,,,,,,
737,,,,,,,,
678,,,,,,,,
678,,,,,,,,
666,,,,,,,,
1072,,,,,,,,
683,,,,,,,,
663,,,,,,,,
1546,,,,,,,,
675,,,,,,,,
761,,,,,,,,
1148,,,,,,,,
670,,,,,,,,
1124,,,,,,,,
686,,,,,,,,
1441,,,,,,,,
1583,,,,,,,,
700,,,,,,,,
690,,,,,,,,
1113,,,,,,,,
1173,,,,,,,,
753,,,,,,,,
1088,,,,,,,,
836,,,,,,,,
687,,,,,,,,
671,,,,,,,,
651,,,,,,,,
623,,,,,,,,
634,,,,,,,,
763,,,,,,,,
760,,,,,,,,
708,,,,,,,,
1005,,,,,,,,
666,,,,,,,,
771,,,,,,,,
735,,,,,,,,
1043,,,,,,,,
738,,,,,,,,
678,,,,,,,,
678,,,,,,,,
757,,,,,,,,
691,,,,,,,,
666,,,,,,,,
790,,,,,,,,
1064,,,,,,,,
758,,,,,,,,
797,,,,,,,,
673,,,,,,,,
742,,,,,,,,
705,,,,,,,,
718,,,,,,,,
2036,,,,,,,,
655,,,,,,,,
675,,,,,,,,
660,,,,,,,,
2057,,,,,,,,
1181,,,,,,,,
717,,,,,,,,
641,,,,,,,,
741,,,,,,,,
1290,,,,,,,,
680,,,,,,,,
664,,,,,,,,
733,,,,,,,,
1073,,,,,,,,
1086,,,,,,,,
1008,,,,,,,,
677,,,,,,,,
667,,,,,,,,
760,,,,,,,,
737,,,,,,,,
755,,,,,,,,
679,,,,,,,,
714,,,,,,,,
1007,,,,,,,,
738,,,,,,,,
723,,,,,,,,
1077,,,,,,,,
718,,,,,,,,
767,,,,,,,,
791,,,,,,,,
1044,,,,,,,,
683,,,,,,,,
674,,,,,,,,
1400,,,,,,,,
738,,,,,,,,
1067,,,,,,,,
691,,,,,,,,
1192,,,,,,,,
695,,,,,,,,
742,,,,,,,,
1318,,,,,,,,
698,,,,,,,,
1119,,,,,,,,
881,,,,,,,,
668,,,,,,,,
658,,,,,,,,
698,,,,,,,,
691,,,,,,,,
1060,,,,,,,,
1011,,,,,,,,
837,,,,,,,,
1049,,,,,,,,
999,,,,,,,,
703,,,,,,,,
705,,,,,,,,
998,,,,,,,,
673,,,,,,,,
1409,,,,,,,,
1100,,,,,,,,
674,,,,,,,,
708,,,,,,,,
649,,,,,,,,
821,,,,,,,,
762,,,,,,,,
908,,,,,,,,
647,,,,,,,,
1422,,,,,,,,
1908,,,,,,,,
716,,,,,,,,
760,,,,,,,,
649,,,,,,,,
671,,,,,,,,
1882,,,,,,,,
739,,,,,,,,
807,,,,,,,,
797,,,,,,,,
1037,,,,,,,,
1147,,,,,,,,
1052,,,,,,,,
711,,,,,,,,
687,,,,,,,,
1121,,,,,,,,
694,,,,,,,,
755,,,,,,,,
1621,,,,,,,,
861,,,,,,,,
707,,,,,,,,
800,,,,,,,,
982,,,,,,,,
718,,,,,,,,
1736,,,,,,,,
1472,,,,,,,,
1525,,,,,,,,
1100,,,,,,,,
3050,,,,,,,,
1099,,,,,,,,
1214,,,,,,,,
1111,,,,,,,,
1033,,,,,,,,
1158,,,,,,,,
684,,,,,,,,
738,,,,,,,,
728,,,,,,,,
770,,,,,,,,
1191,,,,,,,,
747,,,,,,,,
1024,,,,,,,,
650,,,,,,,,
686,,,,,,,,
711,,,,,,,,
717,,,,,,,,
663,,,,,,,,
684,,,,,,,,
654,,,,,,,,
2098,,,,,,,,
1036,,,,,,,,
714,,,,,,,,
667,,,,,,,,
1456,,,,,,,,
644,,,,,,,,
678,,,,,,,,
692,,,,,,,,
676,,,,,,,,
703,,,,,,,,
739,,,,,,,,
656,,,,,,,,
763,,,,,,,,
824,,,,,,,,
680,,,,,,,,
674,,,,,,,,
1123,,,,,,,,
690,,,,,,,,
1535,,,,,,,,
715,,,,,,,,
1515,,,,,,,,
709,,,,,,,,
729,,,,,,,,
712,,,,,,,,
672,,,,,,,,
861,,,,,,,,
1395,,,,,,,,
796,,,,,,,,
774,,,,,,,,
756,,,,,,,,
681,,,,,,,,
727,,,,,,,,
1058,,,,,,,,
1150,,,,,,,,
1218,,,,,,,,
1406,,,,,,,,
762,,,,,,,,
1019,,,,,,,,
673,,,,,,,,
684,,,,,,,,
725,,,,,,,,
692,,,,,,,,
1053,,,,,,,,
659,,,,,,,,
696,,,,,,,,
677,,,,,,,,
1079,,,,,,,,
1649,,,,,,,,
685,,,,,,,,
686,,,,,,,,
1457,,,,,,,,
1101,,,,,,,,
1070,,,,,,,,
698,,,,,,,,
1132,,,,,,,,
717,,,,,,,,
1278,,,,,,,,
693,,,,,,,,
703,,,,,,,,
1692,,,,,,,,
686,,,,,,,,
827,,,,,,,,
1109,,,,,,,,
664,,,,,,,,
758,,,,,,,,
706,,,,,,,,
659,,,,,,,,
780,,,,,,,,
800,,,,,,,,
684,,,,,,,,
675,,,,,,,,
697,,,,,,,,
787,,,,,,,,
681,,,,,,,,
701,,,,,,,,
808,,,,,,,,
718,,,,,,,,
891,,,,,,,,
728,,,,,,,,
764,,,,,,,,
809,,,,,,,,
776,,,,,,,,
1267,,,,,,,,
767,,,,,,,,
675,,,,,,,,
656,,,,,,,,
740,,,,,,,,
707,,,,,,,,
903,,,,,,,,
761,,,,,,,,
774,,,,,,,,
774,,,,,,,,
797,,,,,,,,
732,,,,,,,,
940,,,,,,,,
812,,,,,,,,
741,,,,,,,,
984,,,,,,,,
731,,,,,,,,
675,,,,,,,,
699,,,,,,,,
722,,,,,,,,
679,,,,,,,,
751,,,,,,,,
773,,,,,,,,
695,,,,,,,,
748,,,,,,,,
851,,,,,,,,
805,,,,,,,,
723,,,,,,,,
811,,,,,,,,
829,,,,,,,,
844,,,,,,,,
774,,,,,,,,
944,,,,,,,,
748,,,,,,,,
730,,,,,,,,
729,,,,,,,,
742,,,,,,,,
754,,,,,,,,
675,,,,,,,,
709,,,,,,,,
673,,,,,,,,
775,,,,,,,,
684,,,,,,,,
821,,,,,,,,
708,,,,,,,,
717,,,,,,,,
925,,,,,,,,
732,,,,,,,,
728,,,,,,,,
860,,,,,,,,
718,,,,,,,,
661,,,,,,,,
717,,,,,,,,
726,,,,,,,,
758,,,,,,,,
774,,,,,,,,
745,,,,,,,,
961,,,,,,,,
715,,,,,,,,
676,,,,,,,,
703,,,,,,,,
738,,,,,,,,
813,,,,,,,,
776,,,,,,,,
783,,,,,,,,
706,,,,,,,,
877,,,,,,,,
787,,,,,,,,
750,,,,,,,,
774,,,,,,,,
661,,,,,,,,
742,,,,,,,,
867,,,,,,,,
709,,,,,,,,
674,,,,,,,,
676,,,,,,,,
662,,,,,,,,
660,,,,,,,,
853,,,,,,,,
691,,,,,,,,
1095,,,,,,,,
665,,,,,,,,
666,,,,,,,,
996,,,,,,,,
703,,,,,,,,
682,,,,,,,,
674,,,,,,,,
740,,,,,,,,
1149,,,,,,,,
845,,,,,,,,
729,,,,,,,,
685,,,,,,,,
699,,,,,,,,
848,,,,,,,,
688,,,,,,,,
703,,,,,,,,
751,,,,,,,,
778,,,,,,,,
670,,,,,,,,
664,,,,,,,,
821,,,,,,,,
694,,,,,,,,
684,,,,,,,,
1035,,,,,,,,
652,,,,,,,,
656,,,,,,,,
1136,,,,,,,,
1249,,,,,,,,
732,,,,,,,,
680,,,,,,,,
708,,,,,,,,
652,,,,,,,,
674,,,,,,,,
912,,,,,,,,
742,,,,,,,,
719,,,,,,,,
735,,,,,,,,
743,,,,,,,,
709,,,,,,,,
734,,,,,,,,
971,,,,,,,,
714,,,,,,,,
1074,,,,,,,,
719,,,,,,,,
840,,,,,,,,
1119,,,,,,,,
690,,,,,,,,
685,,,,,,,,
1577,,,,,,,,
1014,,,,,,,,
742,,,,,,,,
654,,,,,,,,
658,,,,,,,,
667,,,,,,,,
688,,,,,,,,
758,,,,,,,,
657,,,,,,,,
1100,,,,,,,,
784,,,,,,,,
706,,,,,,,,
742,,,,,,,,
747,,,,,,,,
1368,,,,,,,,
1159,,,,,,,,
711,,,,,,,,
717,,,,,,,,
682,,,,,,,,
1434,,,,,,,,
1524,,,,,,,,
1147,,,,,,,,
698,,,,,,,,
719,,,,,,,,
672,,,,,,,,
681,,,,,,,,
703,,,,,,,,
674,,,,,,,,
2069,,,,,,,,
672,,,,,,,,
679,,,,,,,,
749,,,,,,,,
880,,,,,,,,
661,,,,,,,,
743,,,,,,,,
675,,,,,,,,
686,,,,,,,,
686,,,,,,,,
688,,,,,,,,
1139,,,,,,,,
1024,,,,,,,,
1704,,,,,,,,
683,,,,,,,,
917,,,,,,,,
1425,,,,,,,,
1723,,,,,,,,
677,,,,,,,,
1852,,,,,,,,
750,,,,,,,,
693,,,,,,,,
1162,,,,,,,,
1234,,,,,,,,
730,,,,,,,,
695,,,,,,,,
1515,,,,,,,,
813,,,,,,,,
1040,,,,,,,,
1861,,,,,,,,
739,,,,,,,,
758,,,,,,,,
719,,,,,,,,
815,,,,,,,,
734,,,,,,,,
1551,,,,,,,,
1108,,,,,,,,
750,,,,,,,,
637,,,,,,,,
660,,,,,,,,
701,,,,,,,,
654,,,,,,,,
641,,,,,,,,
1448,,,,,,,,
685,,,,,,,,
724,,,,,,,,
1190,,,,,,,,
1098,,,,,,,,
646,,,,,,,,
1500,,,,,,,,
1107,,,,,,,,
640,,,,,,,,
1112,,,,,,,,
710,,,,,,,,
738,,,,,,,,
668,,,,,,,,
1759,,,,,,,,
656,,,,,,,,
723,,,,,,,,
1119,,,,,,,,
1015,,,,,,,,
1385,,,,,,,,
677,,,,,,,,
1366,,,,,,,,
746,,,,,,,,
812,,,,,,,,
743,,,,,,,,
1767,,,,,,,,
665,,,,,,,,
1371,,,,,,,,
708,,,,,,,,
752,,,,,,,,
683,,,,,,,,
744,,,,,,,,
816,,,,,,,,
691,,,,,,,,
766,,,,,,,,
702,,,,,,,,
664,,,,,,,,
1764,,,,,,,,
1218,,,,,,,,
777,,,,,,,,
2202,,,,,,,,
816,,,,,,,,
743,,,,,,,,
693,,,,,,,,
1029,,,,,,,,
1193,,,,,,,,
696,,,,,,,,
664,,,,,,,,
686,,,,,,,,
1154,,,,,,,,
657,,,,,,,,
729,,,,,,,,
1101,,,,,,,,
649,,,,,,,,
736,,,,,,,,
693,,,,,,,,
1073,,,,,,,,
796,,,,,,,,
1582,,,,,,,,
702,,,,,,,,
843,,,,,,,,
3700,,,,,,,,
799,,,,,,,,
1558,,,,,,,,
1450,,,,,,,,
1556,,,,,,,,
1067,,,,,,,,
677,,,,,,,,
1760,,,,,,,,
1561,,,,,,,,
1131,,,,,,,,
659,,,,,,,,
1454,,,,,,,,
1746,,,,,,,,
747,,,,,,,,
717,,,,,,,,
699,,,,,,,,
703,,,,,,,,
2141,,,,,,,,
709,,,,,,,,
688,,,,,,,,
3846,,,,,,,,
696,,,,,,,,
690,,,,,,,,
4746,,,,,,,,
1510,,,,,,,,
862,,,,,,,,
679,,,,,,,,
688,,,,,,,,
675,,,,,,,,
2077,,,,,,,,
771,,,,,,,,
677,,,,,,,,
650,,,,,,,,
717,,,,,,,,
749,,,,,,,,
3663,,,,,,,,
1346,,,,,,,,
1849,,,,,,,,
722,,,,,,,,
682,,,,,,,,
688,,,,,,,,
713,,,,,,,,
647,,,,,,,,
659,,,,,,,,
1011,,,,,,,,
784,,,,,,,,
696,,,,,,,,
726,,,,,,,,
1503,,,,,,,,
1171,,,,,,,,
687,,,,,,,,
664,,,,,,,,
695,,,,,,,,
3773,,,,,,,,
702,,,,,,,,
668,,,,,,,,
821,,,,,,,,
692,,,,,,,,
1219,,,,,,,,
1363,,,,,,,,
669,,,,,,,,
711,,,,,,,,
654,,,,,,,,
852,,,,,,,,
771,,,,,,,,
921,,,,,,,,
667,,,,,,,,
1016,,,,,,,,
722,,,,,,,,
1391,,,,,,,,
1427,,,,,,,,
983,,,,,,,,
733,,,,,,,,
2260,,,,,,,,
865,,,,,,,,
1147,,,,,,,,
1063,,,,,,,,
699,,,,,,,,
787,,,,,,,,
1466,,,,,,,,
804,,,,,,,,
1165,,,,,,,,
1690,,,,,,,,
1092,,,,,,,,
651,,,,,,,,
667,,,,,,,,
658,,,,,,,,
1330,,,,,,,,
791,,,,,,,,
738,,,,,,,,
697,,,,,,,,
1360,,,,,,,,
824,,,,,,,,
2346,,,,,,,,
1055,,,,,,,,
748,,,,,,,,
1184,,,,,,,,
674,,,,,,,,
669,,,,,,,,
759,,,,,,,,
695,,,,,,,,
720,,,,,,,,
793,,,,,,,,
1051,,,,,,,,
815,,,,,,,,
1347,,,,,,,,
678,,,,,,,,
733,,,,,,,,
722,,,,,,,,
750,,,,,,,,
903,,,,,,,,
698,,,,,,,,
705,,,,,,,,
684,,,,,,,,
789,,,,,,,,
1681,,,,,,,,
1036,,,,,,,,
713,,,,,,,,
678,,,,,,,,
1093,,,,,,,,
667,,,,,,,,
687,,,,,,,,
2407,,,,,,,,
755,,,,,,,,
696,,,,,,,,
832,,,,,,,,
749,,,,,,,,
644,,,,,,,,
659,,,,,,,,
1102,,,,,,,,
678,,,,,,,,
1318,,,,,,,,
758,,,,,,,,
859,,,,,,,,
1083,,,,,,,,
828,,,,,,,,
2201,,,,,,,,
679,,,,,,,,
709,,,,,,,,
775,,,,,,,,
1154,,,,,,,,
1005,,,,,,,,
743,,,,,,,,
673,,,,,,,,
662,,,,,,,,
695,,,,,,,,
688,,,,,,,,
713,,,,,,,,
713,,,,,,,,
875,,,,,,,,
696,,,,,,,,
996,,,,,,,,
677,,,,,,,,
679,,,,,,,,
705,,,,,,,,
671,,,,,,,,
1412,,,,,,,,
1169,,,,,,,,
2286,,,,,,,,
903,,,,,,,,
769,,,,,,,,
731,,,,,,,,
738,,,,,,,,
688,,,,,,,,
655,,,,,,,,
652,,,,,,,,
1224,,,,,,,,
1736,,,,,,,,
856,,,,,,,,
703,,,,,,,,
1369,,,,,,,,
648,,,,,,,,
692,,,,,,,,
691,,,,,,,,
647,,,,,,,,
676,,,,,,,,
852,,,,,,,,
751,,,,,,,,
633,,,,,,,,
641,,,,,,,,
2717,,,,,,,,
1472,,,,,,,,
771,,,,,,,,
696,,,,,,,,
712,,,,,,,,
713,,,,,,,,
720,,,,,,,,
772,,,,,,,,
1178,,,,,,,,
707,,,,,,,,
665,,,,,,,,
687,,,,,,,,
1152,,,,,,,,
894,,,,,,,,
1196,,,,,,,,
1363,,,,,,,,
659,,,,,,,,
1076,,,,,,,,
650,,,,,,,,
1475,,,,,,,,
736,,,,,,,,
694,,,,,,,,
2122,,,,,,,,
717,,,,,,,,
745,,,,,,,,
704,,,,,,,,
654,,,,,,,,
679,,,,,,,,
694,,,,,,,,
717,,,,,,,,
680,,,,,,,,
1040,,,,,,,,
672,,,,,,,,
720,,,,,,,,
676,,,,,,,,
1114,,,,,,,,
711,,,,,,,,
1424,,,,,,,,
682,,,,,,,,
951,,,,,,,,
649,,,,,,,,
822,,,,,,,,
692,,,,,,,,
677,,,,,,,,
1105,,,,,,,,
1609,,,,,,,,
742,,,,,,,,
881,,,,,,,,
692,,,,,,,,
708,,,,,,,,
763,,,,,,,,
1049,,,,,,,,
860,,,,,,,,
691,,,,,,,,
1424,,,,,,,,
691,,,,,,,,
786,,,,,,,,
802,,,,,,,,
1188,,,,,,,,
1118,,,,,,,,
673,,,,,,,,
673,,,,,,,,
732,,,,,,,,
715,,,,,,,,
1155,,,,,,,,
751,,,,,,,,
2827,,,,,,,,
658,,,,,,,,
692,,,,,,,,
735,,,,,,,,
910,,,,,,,,
1212,,,,,,,,
689,,,,,,,,
693,,,,,,,,
727,,,,,,,,
688,,,,,,,,
1082,,,,,,,,
695,,,,,,,,
718,,,,,,,,
1471,,,,,,,,
1905,,,,,,,,
1904,,,,,,,,
1010,,,,,,,,
1148,,,,,,,,
1019,,,,,,,,
1817,,,,,,,,
761,,,,,,,,
772,,,,,,,,
678,,,,,,,,
1382,,,,,,,,
668,,,,,,,,
700,,,,,,,,
800,,,,,,,,
1077,,,,,,,,
1640,,,,,,,,
647,,,,,,,,
739,,,,,,,,
747,,,,,,,,
728,,,,,,,,
857,,,,,,,,
733,,,,,,,,
655,,,,,,,,
694,,,,,,,,
911,,,,,,,,
755,,,,,,,,
667,,,,,,,,
694,,,,,,,,
665,,,,,,,,
2910,,,,,,,,
706,,,,,,,,
839,,,,,,,,
848,,,,,,,,
1190,,,,,,,,
1113,,,,,,,,
672,,,,,,,,
679,,,,,,,,
1073,,,,,,,,
1731,,,,,,,,
1163,,,,,,,,
1065,,,,,,,,
712,,,,,,,,
737,,,,,,,,
678,,,,,,,,
1013,,,,,,,,
773,,,,,,,,
783,,,,,,,,
711,,,,,,,,
697,,,,,,,,
2079,,,,,,,,
822,,,,,,,,
1193,,,,,,,,
728,,,,,,,,
729,,,,,,,,
738,,,,,,,,
887,,,,,,,,
909,,,,,,,,
718,,,,,,,,
787,,,,,,,,
750,,,,,,,,
1111,,,,,,,,
775,,,,,,,,
664,,,,,,,,
700,,,,,,,,
662,,,,,,,,
1090,,,,,,,,
861,,,,,,,,
872,,,,,,,,
684,,,,,,,,
873,,,,,,,,
793,,,,,,,,
733,,,,,,,,
642,,,,,,,,
1553,,,,,,,,
758,,,,,,,,
786,,,,,,,,
657,,,,,,,,
745,,,,,,,,
653,,,,,,,,
1050,,,,,,,,
710,,,,,,,,
709,,,,,,,,
745,,,,,,,,
1066,,,,,,,,
661,,,,,,,,
746,,,,,,,,
926,,,,,,,,
1441,,,,,,,,
631,,,,,,,,
1038,,,,,,,,
692,,,,,,,,
683,,,,,,,,
635,,,,,,,,
675,,,,,,,,
690,,,,,,,,
710,,,,,,,,
729,,,,,,,,
1578,,,,,,,,
1015,,,,,,,,
774,,,,,,,,
682,,,,,,,,
747,,,,,,,,
660,,,,,,,,
1165,,,,,,,,
819,,,,,,,,
663,,,,,,,,
648,,,,,,,,
1038,,,,,,,,
716,,,,,,,,
692,,,,,,,,
730,,,,,,,,
635,,,,,,,,
724,,,,,,,,
1356,,,,,,,,
1444,,,,,,,,
725,,,,,,,,
744,,,,,,,,
704,,,,,,,,
661,,,,,,,,
704,,,,,,,,
680,,,,,,,,
1881,,,,,,,,
1191,,,,,,,,
698,,,,,,,,
680,,,,,,,,
1018,,,,,,,,
696,,,,,,,,
668,,,,,,,,
727,,,,,,,,
758,,,,,,,,
656,,,,,,,,
1081,,,,,,,,
1110,,,,,,,,
672,,,,,,,,
759,,,,,,,,
664,,,,,,,,
655,,,,,,,,
1426,,,,,,,,
657,,,,,,,,
884,,,,,,,,
635,,,,,,,,
743,,,,,,,,
691,,,,,,,,
673,,,,,,,,
2072,,,,,,,,
1095,,,,,,,,
738,,,,,,,,
1113,,,,,,,,
1130,,,,,,,,
1067,,,,,,,,
708,,,,,,,,
748,,,,,,,,
1863,,,,,,,,
993,,,,,,,,
898,,,,,,,,
756,,,,,,,,
1762,,,,,,,,
773,,,,,,,,
679,,,,,,,,
1129,,,,,,,,
1173,,,,,,,,
657,,,,,,,,
736,,,,,,,,
2049,,,,,,,,
740,,,,,,,,
1117,,,,,,,,
1025,,,,,,,,
748,,,,,,,,
687,,,,,,,,
845,,,,,,,,
830,,,,,,,,
940,,,,,,,,
692,,,,,,,,
709,,,,,,,,
825,,,,,,,,
1038,,,,,,,,
1696,,,,,,,,
713,,,,,,,,
729,,,,,,,,
747,,,,,,,,
717,,,,,,,,
785,,,,,,,,
719,,,,,,,,
681,,,,,,,,
708,,,,,,,,
2124,,,,,,,,
694,,,,,,,,
690,,,,,,,,
692,,,,,,,,
704,,,,,,,,
861,,,,,,,,
653,,,,,,,,
687,,,,,,,,
682,,,,,,,,
663,,,,,,,,
769,,,,,,,,
1025,,,,,,,,
791,,,,,,,,
787,,,,,,,,
717,,,,,,,,
1419,,,,,,,,
679,,,,,,,,
1211,,,,,,,,
697,,,,,,,,
852,,,,,,,,
708,,,,,,,,
821,,,,,,,,
708,,,,,,,,
2415,,,,,,,,
824,,,,,,,,
771,,,,,,,,
857,,,,,,,,
798,,,,,,,,
667,,,,,,,,
669,,,,,,,,
724,,,,,,,,
709,,,,,,,,
735,,,,,,,,
1113,,,,,,,,
1063,,,,,,,,
830,,,,,,,,
805,,,,,,,,
769,,,,,,,,
1179,,,,,,,,
938,,,,,,,,
743,,,,,,,,
719,,,,,,,,
824,,,,,,,,
1285,,,,,,,,
767,,,,,,,,
779,,,,,,,,
1845,,,,,,,,
860,,,,,,,,
675,,,,,,,,
1006,,,,,,,,
734,,,,,,,,
672,,,,,,,,
780,,,,,,,,
1378,,,,,,,,
901,,,,,,,,
655,,,,,,,,
1179,,,,,,,,
1580,,,,,,,,
694,,,,,,,,
790,,,,,,,,
1485,,,,,,,,
1057,,,,,,,,
730,,,,,,,,
698,,,,,,,,
743,,,,,,,,
1251,,,,,,,,
2063,,,,,,,,
836,,,,,,,,
1097,,,,,,,,
698,,,,,,,,
1118,,,,,,,,
703,,,,,,,,
1106,,,,,,,,
707,,,,,,,,
1130,,,,,,,,
675,,,,,,,,
639,,,,,,,,
1078,,,,,,,,
660,,,,,,,,
653,,,,,,,,
1322,,,,,,,,
2015,,,,,,,,
1036,,,,,,,,
1012,,,,,,,,
689,,,,,,,,
2477,,,,,,,,
793,,,,,,,,
701,,,,,,,,
1179,,,,,,,,
714,,,,,,,,
685,,,,,,,,
736,,,,,,,,
747,,,,,,,,
710,,,,,,,,
650,,,,,,,,
706,,,,,,,,
714,,,,,,,,
681,,,,,,,,
673,,,,,,,,
1024,,,,,,,,
763,,,,,,,,
643,,,,,,,,
692,,,,,,,,
1135,,,,,,,,
1450,,,,,,,,
950,,,,,,,,
764,,,,,,,,
1165,,,,,,,,
1593,,,,,,,,
707,,,,,,,,
722,,,,,,,,
700,,,,,,,,
1439,,,,,,,,
676,,,,,,,,
707,,,,,,,,
747,,,,,,,,
1391,,,,,,,,
1013,,,,,,,,
1160,,,,,,,,
876,,,,,,,,
747,,,,,,,,
747,,,,,,,,
692,,,,,,,,
709,,,,,,,,
751,,,,,,,,
1313,,,,,,,,
765,,,,,,,,
765,,,,,,,,
831,,,,,,,,
665,,,,,,,,
1427,,,,,,,,
711,,,,,,,,
1518,,,,,,,,
750,,,,,,,,
723,,,,,,,,
817,,,,,,,,
763,,,,,,,,
853,,,,,,,,
737,,,,,,,,
678,,,,,,,,
683,,,,,,,,
706,,,,,,,,
763,,,,,,,,
1256,,,,,,,,
1113,,,,,,,,
2217,,,,,,,,
1224,,,,,,,,
977,,,,,,,,
2496,,,,,,,,
1707,,,,,,,,
721,,,,,,,,
967,,,,,,,,
753,,,,,,,,
1196,,,,,,,,
1071,,,,,,,,
788,,,,,,,,
882,,,,,,,,
736,,,,,,,,
729,,,,,,,,
1132,,,,,,,,
823,,,,,,,,
745,,,,,,,,
692,,,,,,,,
697,,,,,,,,
1055,,,,,,,,
797,,,,,,,,
894,,,,,,,,
666,,,,,,,,
707,,,,,,,,
718,,,,,,,,
782,,,,,,,,
2076,,,,,,,,
733,,,,,,,,
750,,,,,,,,
735,,,,,,,,
708,,,,,,,,
757,,,,,,,,
761,,,,,,,,
667,,,,,,,,
680,,,,,,,,
1138,,,,,,,,
721,,,,,,,,
1177,,,,,,,,
746,,,,,,,,
887,,,,,,,,
759,,,,,,,,
1596,,,,,,,,
1128,,,,,,,,
716,,,,,,,,
1111,,,,,,,,
719,,,,,,,,
683,,,,,,,,
4251,,,,,,,,
860,,,,,,,,
798,,,,,,,,
664,,,,,,,,
635,,,,,,,,
741,,,,,,,,
700,,,,,,,,
1043,,,,,,,,
1076,,,,,,,,
733,,,,,,,,
1654,,,,,,,,
720,,,,,,,,
725,,,,,,,,
686,,,,,,,,
1413,,,,,,,,
1119,,,,,,,,
730,,,,,,,,
756,,,,,,,,
719,,,,,,,,
781,,,,,,,,
760,,,,,,,,
689,,,,,,,,
842,,,,,,,,
770,,,,,,,,
737,,,,,,,,
690,,,,,,,,
690,,,,,,,,
672,,,,,,,,
678,,,,,,,,
828,,,,,,,,
716,,,,,,,,
723,,,,,,,,
697,,,,,,,,
682,,,,,,,,
700,,,,,,,,
1472,,,,,,,,
702,,,,,,,,
683,,,,,,,,
716,,,,,,,,
742,,,,,,,,
1101,,,,,,,,
909,,,,,,,,
763,,,,,,,,
1192,,,,,,,,
