3619,,,,,,,,1852
1014,,,,,,,,
697,,,,,,,,
612,,,,,,,,
510,,,,,,,,
639,,,,,,,,
513,,,,,,,,
558,,,,,,,,
672,,,,,,,,
751,,,,,,,,
575,,,,,,,,
555,,,,,,,,
609,,,,,,,,
679,,,,,,,,
723,,,,,,,,
637,,,,,,,,
486,,,,,,,,
727,,,,,,,,
831,,,,,,,,
908,,,,,,,,
694,,,,,,,,
827,,,,,,,,
707,,,,,,,,
922,,,,,,,,
563,,,,,,,,
713,,,,,,,,
1305,,,,,,,,
615,,,,,,,,
626,,,,,,,,
1004,,,,,,,,
632,,,,,,,,
627,,,,,,,,
679,,,,,,,,
824,,,,,,,,
588,,,,,,,,
839,,,,,,,,
819,,,,,,,,
816,,,,,,,,
709,,,,,,,,
759,,,,,,,,
625,,,,,,,,
1443,,,,,,,,
516,,,,,,,,
683,,,,,,,,
801,,,,,,,,
1001,,,,,,,,
727,,,,,,,,
600,,,,,,,,
984,,,,,,,,
809,,,,,,,,
637,,,,,,,,
519,,,,,,,,
627,,,,,,,,
534,,,,,,,,
664,,,,,,,,
554,,,,,,,,
737,,,,,,,,
554,,,,,,,,
564,,,,,,,,
701,,,,,,,,
572,,,,,,,,
731,,,,,,,,
560,,,,,,,,
1192,,,,,,,,
639,,,,,,,,
589,,,,,,,,
788,,,,,,,,
607,,,,,,,,
551,,,,,,,,
533,,,,,,,,
557,,,,,,,,
687,,,,,,,,
532,,,,,,,,
691,,,,,,,,
1219,,,,,,,,
819,,,,,,,,
653,,,,,,,,
896,,,,,,,,
522,,,,,,,,
505,,,,,,,,
505,,,,,,,,
912,,,,,,,,
719,,,,,,,,
697,,,,,,,,
1029,,,,,,,,
723,,,,,,,,
716,,,,,,,,
911,,,,,,,,
725,,,,,,,,
701,,,,,,,,
821,,,,,,,,
571,,,,,,,,
664,,,,,,,,
661,,,,,,,,
664,,,,,,,,
849,,,,,,,,
612,,,,,,,,
895,,,,,,,,
632,,,,,,,,
720,,,,,,,,
1106,,,,,,,,
731,,,,,,,,
749,,,,,,,,
979,,,,,,,,
716,,,,,,,,
665,,,,,,,,
873,,,,,,,,
540,,,,,,,,
560,,,,,,,,
555,,,,,,,,
909,,,,,,,,
660,,,,,,,,
1639,,,,,,,,
585,,,,,,,,
583,,,,,,,,
818,,,,,,,,
722,,,,,,,,
744,,,,,,,,
685,,,,,,,,
767,,,,,,,,
826,,,,,,,,
766,,,,,,,,
937,,,,,,,,
624,,,,,,,,
563,,,,,,,,
734,,,,,,,,
842,,,,,,,,
523,,,,,,,,
551,,,,,,,,
1060,,,,,,,,
713,,,,,,,,
551,,,,,,,,
963,,,,,,,,
646,,,,,,,,
563,,,,,,,,
544,,,,,,,,
856,,,,,,,,
696,,,,,,,,
520,,,,,,,,
560,,,,,,,,
609,,,,,,,,
555,,,,,,,,
655,,,,,,,,
578,,,,,,,,
688,,,,,,,,
735,,,,,,,,
824,,,,,,,,
944,,,,,,,,
606,,,,,,,,
702,,,,,,,,
860,,,,,,,,
775,,,,,,,,
680,,,,,,,,
528,,,,,,,,
558,,,,,,,,
795,,,,,,,,
588,,,,,,,,
941,,,,,,,,
571,,,,,,,,
673,,,,,,,,
551,,,,,,,,
762,,,,,,,,
565,,,,,,,,
656,,,,,,,,
600,,,,,,,,
754,,,,,,,,
582,,,,,,,,
550,,,,,,,,
499,,,,,,,,
709,,,,,,,,
717,,,,,,,,
706,,,,,,,,
1128,,,,,,,,
538,,,,,,,,
660,,,,,,,,
1050,,,,,,,,
666,,,,,,,,
659,,,,,,,,
929,,,,,,,,
593,,,,,,,,
556,,,,,,,,
566,,,,,,,,
850,,,,,,,,
752,,,,,,,,
972,,,,,,,,
742,,,,,,,,
567,,,,,,,,
655,,,,,,,,
712,,,,,,,,
701,,,,,,,,
747,,,,,,,,
540,,,,,,,,
974,,,,,,,,
532,,,,,,,,
736,,,,,,,,
1087,,,,,,,,
718,,,,,,,,
718,,,,,,,,
1011,,,,,,,,
729,,,,,,,,
682,,,,,,,,
786,,,,,,,,
582,,,,,,,,
607,,,,,,,,
575,,,,,,,,
900,,,,,,,,
513,,,,,,,,
603,,,,,,,,
492,,,,,,,,
697,,,,,,,,
623,,,,,,,,
706,,,,,,,,
1026,,,,,,,,
607,,,,,,,,
472,,,,,,,,
657,,,,,,,,
708,,,,,,,,
628,,,,,,,,
607,,,,,,,,
1043,,,,,,,,
680,,,,,,,,
589,,,,,,,,
644,,,,,,,,
627,,,,,,,,
491,,,,,,,,
562,,,,,,,,
553,,,,,,,,
740,,,,,,,,
511,,,,,,,,
776,,,,,,,,
1066,,,,,,,,
711,,,,,,,,
501,,,,,,,,
795,,,,,,,,
756,,,,,,,,
712,,,,,,,,
815,,,,,,,,
499,,,,,,,,
642,,,,,,,,
1013,,,,,,,,
3628,,,,,,,,
1551,,,,,,,,
1110,,,,,,,,
1278,,,,,,,,
975,,,,,,,,
1110,,,,,,,,
1264,,,,,,,,
880,,,,,,,,
1719,,,,,,,,
887,,,,,,,,
1483,,,,,,,,
894,,,,,,,,
1399,,,,,,,,
858,,,,,,,,
1101,,,,,,,,
671,,,,,,,,
1249,,,,,,,,
1251,,,,,,,,
1102,,,,,,,,
1150,,,,,,,,
1208,,,,,,,,
592,,,,,,,,
1228,,,,,,,,
722,,,,,,,,
589,,,,,,,,
675,,,,,,,,
695,,,,,,,,
725,,,,,,,,
1217,,,,,,,,
722,,,,,,,,
565,,,,,,,,
1166,,,,,,,,
870,,,,,,,,
762,,,,,,,,
948,,,,,,,,
718,,,,,,,,
549,,,,,,,,
1210,,,,,,,,
822,,,,,,,,
772,,,,,,,,
1029,,,,,,,,
558,,,,,,,,
631,,,,,,,,
768,,,,,,,,
713,,,,,,,,
723,,,,,,,,
657,,,,,,,,
1034,,,,,,,,
777,,,,,,,,
758,,,,,,,,
888,,,,,,,,
618,,,,,,,,
569,,,,,,,,
579,,,,,,,,
799,,,,,,,,
611,,,,,,,,
569,,,,,,,,
1331,,,,,,,,
682,,,,,,,,
635,,,,,,,,
1179,,,,,,,,
1104,,,,,,,,
1327,,,,,,,,
930,,,,,,,,
1050,,,,,,,,
1077,,,,,,,,
936,,,,,,,,
1007,,,,,,,,
630,,,,,,,,
670,,,,,,,,
1154,,,,,,,,
1077,,,,,,,,
973,,,,,,,,
920,,,,,,,,
693,,,,,,,,
587,,,,,,,,
714,,,,,,,,
650,,,,,,,,
628,,,,,,,,
1157,,,,,,,,
647,,,,,,,,
565,,,,,,,,
1217,,,,,,,,
825,,,,,,,,
743,,,,,,,,
880,,,,,,,,
821,,,,,,,,
530,,,,,,,,
1127,,,,,,,,
604,,,,,,,,
569,,,,,,,,
1116,,,,,,,,
594,,,,,,,,
503,,,,,,,,
518,,,,,,,,
996,,,,,,,,
651,,,,,,,,
538,,,,,,,,
592,,,,,,,,
666,,,,,,,,
817,,,,,,,,
579,,,,,,,,
915,,,,,,,,
766,,,,,,,,
641,,,,,,,,
790,,,,,,,,
691,,,,,,,,
627,,,,,,,,
542,,,,,,,,
826,,,,,,,,
587,,,,,,,,
610,,,,,,,,
726,,,,,,,,
703,,,,,,,,
565,,,,,,,,
712,,,,,,,,
708,,,,,,,,
750,,,,,,,,
646,,,,,,,,
563,,,,,,,,
966,,,,,,,,
748,,,,,,,,
630,,,,,,,,
509,,,,,,,,
632,,,,,,,,
663,,,,,,,,
712,,,,,,,,
922,,,,,,,,
812,,,,,,,,
719,,,,,,,,
1048,,,,,,,,
722,,,,,,,,
522,,,,,,,,
511,,,,,,,,
675,,,,,,,,
490,,,,,,,,
533,,,,,,,,
730,,,,,,,,
741,,,,,,,,
592,,,,,,,,
516,,,,,,,,
625,,,,,,,,
687,,,,,,,,
755,,,,,,,,
599,,,,,,,,
499,,,,,,,,
719,,,,,,,,
838,,,,,,,,
884,,,,,,,,
716,,,,,,,,
824,,,,,,,,
714,,,,,,,,
1051,,,,,,,,
594,,,,,,,,
588,,,,,,,,
1298,,,,,,,,
657,,,,,,,,
622,,,,,,,,
941,,,,,,,,
650,,,,,,,,
615,,,,,,,,
667,,,,,,,,
822,,,,,,,,
590,,,,,,,,
831,,,,,,,,
820,,,,,,,,
823,,,,,,,,
709,,,,,,,,
758,,,,,,,,
689,,,,,,,,
1415,,,,,,,,
554,,,,,,,,
648,,,,,,,,
768,,,,,,,,
1002,,,,,,,,
715,,,,,,,,
570,,,,,,,,
570,,,,,,,,
523,,,,,,,,
689,,,,,,,,
569,,,,,,,,
576,,,,,,,,
662,,,,,,,,
582,,,,,,,,
576,,,,,,,,
630,,,,,,,,
716,,,,,,,,
534,,,,,,,,
573,,,,,,,,
682,,,,,,,,
566,,,,,,,,
599,,,,,,,,
700,,,,,,,,
1205,,,,,,,,
662,,,,,,,,
633,,,,,,,,
1036,,,,,,,,
614,,,,,,,,
629,,,,,,,,
546,,,,,,,,
674,,,,,,,,
540,,,,,,,,
641,,,,,,,,
623,,,,,,,,
816,,,,,,,,
815,,,,,,,,
657,,,,,,,,
873,,,,,,,,
574,,,,,,,,
569,,,,,,,,
545,,,,,,,,
765,,,,,,,,
733,,,,,,,,
707,,,,,,,,
1026,,,,,,,,
709,,,,,,,,
715,,,,,,,,
930,,,,,,,,
715,,,,,,,,
709,,,,,,,,
816,,,,,,,,
516,,,,,,,,
730,,,,,,,,
657,,,,,,,,
651,,,,,,,,
853,,,,,,,,
654,,,,,,,,
850,,,,,,,,
623,,,,,,,,
733,,,,,,,,
1106,,,,,,,,
716,,,,,,,,
777,,,,,,,,
966,,,,,,,,
725,,,,,,,,
881,,,,,,,,
646,,,,,,,,
719,,,,,,,,
608,,,,,,,,
516,,,,,,,,
722,,,,,,,,
660,,,,,,,,
1639,,,,,,,,
593,,,,,,,,
573,,,,,,,,
819,,,,,,,,
724,,,,,,,,
741,,,,,,,,
687,,,,,,,,
765,,,,,,,,
836,,,,,,,,
759,,,,,,,,
934,,,,,,,,
632,,,,,,,,
559,,,,,,,,
725,,,,,,,,
842,,,,,,,,
555,,,,,,,,
573,,,,,,,,
1020,,,,,,,,
708,,,,,,,,
535,,,,,,,,
978,,,,,,,,
614,,,,,,,,
564,,,,,,,,
572,,,,,,,,
840,,,,,,,,
551,,,,,,,,
653,,,,,,,,
618,,,,,,,,
605,,,,,,,,
517,,,,,,,,
666,,,,,,,,
570,,,,,,,,
703,,,,,,,,
728,,,,,,,,
813,,,,,,,,
955,,,,,,,,
582,,,,,,,,
720,,,,,,,,
865,,,,,,,,
797,,,,,,,,
746,,,,,,,,
904,,,,,,,,
853,,,,,,,,
547,,,,,,,,
556,,,,,,,,
511,,,,,,,,
566,,,,,,,,
625,,,,,,,,
544,,,,,,,,
775,,,,,,,,
549,,,,,,,,
666,,,,,,,,
616,,,,,,,,
731,,,,,,,,
536,,,,,,,,
485,,,,,,,,
542,,,,,,,,
791,,,,,,,,
710,,,,,,,,
704,,,,,,,,
1137,,,,,,,,
646,,,,,,,,
635,,,,,,,,
963,,,,,,,,
637,,,,,,,,
710,,,,,,,,
906,,,,,,,,
590,,,,,,,,
559,,,,,,,,
557,,,,,,,,
859,,,,,,,,
754,,,,,,,,
971,,,,,,,,
743,,,,,,,,
602,,,,,,,,
610,,,,,,,,
728,,,,,,,,
704,,,,,,,,
703,,,,,,,,
590,,,,,,,,
998,,,,,,,,
518,,,,,,,,
661,,,,,,,,
1137,,,,,,,,
719,,,,,,,,
716,,,,,,,,
1013,,,,,,,,
727,,,,,,,,
532,,,,,,,,
536,,,,,,,,
673,,,,,,,,
529,,,,,,,,
527,,,,,,,,
538,,,,,,,,
761,,,,,,,,
542,,,,,,,,
618,,,,,,,,
484,,,,,,,,
688,,,,,,,,
639,,,,,,,,
705,,,,,,,,
1022,,,,,,,,
554,,,,,,,,
502,,,,,,,,
679,,,,,,,,
723,,,,,,,,
617,,,,,,,,
603,,,,,,,,
1046,,,,,,,,
670,,,,,,,,
619,,,,,,,,
1060,,,,,,,,
576,,,,,,,,
561,,,,,,,,
588,,,,,,,,
809,,,,,,,,
626,,,,,,,,
665,,,,,,,,
1065,,,,,,,,
718,,,,,,,,
537,,,,,,,,
753,,,,,,,,
753,,,,,,,,
722,,,,,,,,
807,,,,,,,,
496,,,,,,,,
639,,,,,,,,
1019,,,,,,,,
3779,,,,,,,,
1389,,,,,,,,
1150,,,,,,,,
1276,,,,,,,,
952,,,,,,,,
1111,,,,,,,,
1263,,,,,,,,
870,,,,,,,,
1733,,,,,,,,
887,,,,,,,,
1478,,,,,,,,
896,,,,,,,,
1423,,,,,,,,
839,,,,,,,,
1068,,,,,,,,
701,,,,,,,,
1242,,,,,,,,
1251,,,,,,,,
1152,,,,,,,,
1094,,,,,,,,
805,,,,,,,,
749,,,,,,,,
1160,,,,,,,,
632,,,,,,,,
578,,,,,,,,
1112,,,,,,,,
680,,,,,,,,
716,,,,,,,,
1217,,,,,,,,
724,,,,,,,,
566,,,,,,,,
1175,,,,,,,,
858,,,,,,,,
777,,,,,,,,
927,,,,,,,,
730,,,,,,,,
538,,,,,,,,
1226,,,,,,,,
813,,,,,,,,
776,,,,,,,,
1018,,,,,,,,
572,,,,,,,,
625,,,,,,,,
777,,,,,,,,
704,,,,,,,,
718,,,,,,,,
665,,,,,,,,
1045,,,,,,,,
825,,,,,,,,
698,,,,,,,,
888,,,,,,,,
650,,,,,,,,
598,,,,,,,,
529,,,,,,,,
787,,,,,,,,
513,,,,,,,,
532,,,,,,,,
1603,,,,,,,,
605,,,,,,,,
587,,,,,,,,
1169,,,,,,,,
1115,,,,,,,,
1317,,,,,,,,
926,,,,,,,,
1052,,,,,,,,
1077,,,,,,,,
936,,,,,,,,
1014,,,,,,,,
601,,,,,,,,
664,,,,,,,,
1187,,,,,,,,
1047,,,,,,,,
991,,,,,,,,
922,,,,,,,,
703,,,,,,,,
565,,,,,,,,
694,,,,,,,,
688,,,,,,,,
712,,,,,,,,
1070,,,,,,,,
662,,,,,,,,
777,,,,,,,,
987,,,,,,,,
828,,,,,,,,
739,,,,,,,,
886,,,,,,,,
813,,,,,,,,
574,,,,,,,,
1087,,,,,,,,
604,,,,,,,,
588,,,,,,,,
1226,,,,,,,,
616,,,,,,,,
530,,,,,,,,
594,,,,,,,,
783,,,,,,,,
512,,,,,,,,
568,,,,,,,,
582,,,,,,,,
746,,,,,,,,
617,,,,,,,,
559,,,,,,,,
566,,,,,,,,
561,,,,,,,,
767,,,,,,,,
631,,,,,,,,
808,,,,,,,,
680,,,,,,,,
627,,,,,,,,
576,,,,,,,,
813,,,,,,,,
578,,,,,,,,
607,,,,,,,,
727,,,,,,,,
708,,,,,,,,
559,,,,,,,,
724,,,,,,,,
697,,,,,,,,
722,,,,,,,,
668,,,,,,,,
553,,,,,,,,
983,,,,,,,,
776,,,,,,,,
531,,,,,,,,
526,,,,,,,,
671,,,,,,,,
756,,,,,,,,
638,,,,,,,,
956,,,,,,,,
771,,,,,,,,
720,,,,,,,,
1022,,,,,,,,
743,,,,,,,,
657,,,,,,,,
1068,,,,,,,,
496,,,,,,,,
566,,,,,,,,
683,,,,,,,,
704,,,,,,,,
508,,,,,,,,
497,,,,,,,,
590,,,,,,,,
869,,,,,,,,
730,,,,,,,,
646,,,,,,,,
481,,,,,,,,
715,,,,,,,,
833,,,,,,,,
893,,,,,,,,
716,,,,,,,,
820,,,,,,,,
710,,,,,,,,
918,,,,,,,,
578,,,,,,,,
558,,,,,,,,
515,,,,,,,,
945,,,,,,,,
659,,,,,,,,
550,,,,,,,,
1019,,,,,,,,
676,,,,,,,,
583,,,,,,,,
679,,,,,,,,
820,,,,,,,,
592,,,,,,,,
827,,,,,,,,
823,,,,,,,,
817,,,,,,,,
716,,,,,,,,
757,,,,,,,,
691,,,,,,,,
1378,,,,,,,,
515,,,,,,,,
609,,,,,,,,
890,,,,,,,,
1111,,,,,,,,
664,,,,,,,,
558,,,,,,,,
935,,,,,,,,
839,,,,,,,,
644,,,,,,,,
513,,,,,,,,
656,,,,,,,,
572,,,,,,,,
577,,,,,,,,
557,,,,,,,,
746,,,,,,,,
559,,,,,,,,
618,,,,,,,,
639,,,,,,,,
580,,,,,,,,
569,,,,,,,,
733,,,,,,,,
1178,,,,,,,,
642,,,,,,,,
645,,,,,,,,
1020,,,,,,,,
647,,,,,,,,
614,,,,,,,,
539,,,,,,,,
695,,,,,,,,
703,,,,,,,,
673,,,,,,,,
1212,,,,,,,,
828,,,,,,,,
549,,,,,,,,
999,,,,,,,,
554,,,,,,,,
557,,,,,,,,
570,,,,,,,,
762,,,,,,,,
719,,,,,,,,
699,,,,,,,,
1035,,,,,,,,
709,,,,,,,,
725,,,,,,,,
911,,,,,,,,
723,,,,,,,,
711,,,,,,,,
855,,,,,,,,
546,,,,,,,,
661,,,,,,,,
658,,,,,,,,
653,,,,,,,,
727,,,,,,,,
655,,,,,,,,
976,,,,,,,,
624,,,,,,,,
729,,,,,,,,
1107,,,,,,,,
738,,,,,,,,
740,,,,,,,,
976,,,,,,,,
727,,,,,,,,
1083,,,,,,,,
578,,,,,,,,
559,,,,,,,,
636,,,,,,,,
559,,,,,,,,
679,,,,,,,,
660,,,,,,,,
1282,,,,,,,,
596,,,,,,,,
495,,,,,,,,
575,,,,,,,,
678,,,,,,,,
722,,,,,,,,
565,,,,,,,,
872,,,,,,,,
756,,,,,,,,
829,,,,,,,,
754,,,,,,,,
925,,,,,,,,
651,,,,,,,,
533,,,,,,,,
757,,,,,,,,
842,,,,,,,,
501,,,,,,,,
577,,,,,,,,
1067,,,,,,,,
713,,,,,,,,
578,,,,,,,,
919,,,,,,,,
646,,,,,,,,
553,,,,,,,,
626,,,,,,,,
799,,,,,,,,
555,,,,,,,,
556,,,,,,,,
560,,,,,,,,
588,,,,,,,,
588,,,,,,,,
727,,,,,,,,
556,,,,,,,,
730,,,,,,,,
739,,,,,,,,
804,,,,,,,,
924,,,,,,,,
600,,,,,,,,
733,,,,,,,,
873,,,,,,,,
789,,,,,,,,
730,,,,,,,,
926,,,,,,,,
890,,,,,,,,
581,,,,,,,,
946,,,,,,,,
567,,,,,,,,
670,,,,,,,,
554,,,,,,,,
759,,,,,,,,
553,,,,,,,,
665,,,,,,,,
593,,,,,,,,
758,,,,,,,,
576,,,,,,,,
566,,,,,,,,
509,,,,,,,,
700,,,,,,,,
715,,,,,,,,
702,,,,,,,,
1139,,,,,,,,
648,,,,,,,,
596,,,,,,,,
1001,,,,,,,,
663,,,,,,,,
667,,,,,,,,
548,,,,,,,,
623,,,,,,,,
514,,,,,,,,
566,,,,,,,,
555,,,,,,,,
677,,,,,,,,
753,,,,,,,,
972,,,,,,,,
743,,,,,,,,
602,,,,,,,,
610,,,,,,,,
728,,,,,,,,
695,,,,,,,,
747,,,,,,,,
556,,,,,,,,
999,,,,,,,,
525,,,,,,,,
658,,,,,,,,
1132,,,,,,,,
719,,,,,,,,
716,,,,,,,,
1013,,,,,,,,
727,,,,,,,,
671,,,,,,,,
798,,,,,,,,
582,,,,,,,,
536,,,,,,,,
574,,,,,,,,
935,,,,,,,,
541,,,,,,,,
613,,,,,,,,
484,,,,,,,,
696,,,,,,,,
631,,,,,,,,
709,,,,,,,,
1153,,,,,,,,
500,,,,,,,,
467,,,,,,,,
634,,,,,,,,
717,,,,,,,,
622,,,,,,,,
613,,,,,,,,
613,,,,,,,,
539,,,,,,,,
549,,,,,,,,
615,,,,,,,,
1076,,,,,,,,
582,,,,,,,,
575,,,,,,,,
571,,,,,,,,
819,,,,,,,,
489,,,,,,,,
793,,,,,,,,
1064,,,,,,,,
733,,,,,,,,
484,,,,,,,,
801,,,,,,,,
746,,,,,,,,
712,,,,,,,,
822,,,,,,,,
535,,,,,,,,
590,,,,,,,,
1018,,,,,,,,
3632,,,,,,,,
1484,,,,,,,,
1216,,,,,,,,
1267,,,,,,,,
945,,,,,,,,
1108,,,,,,,,
1269,,,,,,,,
880,,,,,,,,
1724,,,,,,,,
888,,,,,,,,
1472,,,,,,,,
895,,,,,,,,
1415,,,,,,,,
840,,,,,,,,
1043,,,,,,,,
690,,,,,,,,
1284,,,,,,,,
1257,,,,,,,,
1104,,,,,,,,
1140,,,,,,,,
1238,,,,,,,,
1310,,,,,,,,
726,,,,,,,,
652,,,,,,,,
1069,,,,,,,,
721,,,,,,,,
711,,,,,,,,
1228,,,,,,,,
715,,,,,,,,
543,,,,,,,,
1186,,,,,,,,
839,,,,,,,,
809,,,,,,,,
944,,,,,,,,
713,,,,,,,,
540,,,,,,,,
560,,,,,,,,
661,,,,,,,,
814,,,,,,,,
776,,,,,,,,
1021,,,,,,,,
538,,,,,,,,
650,,,,,,,,
765,,,,,,,,
722,,,,,,,,
722,,,,,,,,
662,,,,,,,,
1044,,,,,,,,
767,,,,,,,,
777,,,,,,,,
868,,,,,,,,
648,,,,,,,,
601,,,,,,,,
539,,,,,,,,
774,,,,,,,,
553,,,,,,,,
572,,,,,,,,
1524,,,,,,,,
569,,,,,,,,
609,,,,,,,,
1182,,,,,,,,
1113,,,,,,,,
1317,,,,,,,,
913,,,,,,,,
1069,,,,,,,,
1082,,,,,,,,
924,,,,,,,,
1013,,,,,,,,
621,,,,,,,,
651,,,,,,,,
1188,,,,,,,,
1081,,,,,,,,
953,,,,,,,,
926,,,,,,,,
682,,,,,,,,
609,,,,,,,,
705,,,,,,,,
651,,,,,,,,
716,,,,,,,,
1071,,,,,,,,
684,,,,,,,,
754,,,,,,,,
987,,,,,,,,
829,,,,,,,,
732,,,,,,,,
901,,,,,,,,
814,,,,,,,,
544,,,,,,,,
1103,,,,,,,,
611,,,,,,,,
584,,,,,,,,
1222,,,,,,,,
606,,,,,,,,
505,,,,,,,,
587,,,,,,,,
777,,,,,,,,
637,,,,,,,,
504,,,,,,,,
653,,,,,,,,
666,,,,,,,,
832,,,,,,,,
571,,,,,,,,
903,,,,,,,,
769,,,,,,,,
656,,,,,,,,
772,,,,,,,,
496,,,,,,,,
725,,,,,,,,
534,,,,,,,,
461,,,,,,,,
473,,,,,,,,
576,,,,,,,,
633,,,,,,,,
711,,,,,,,,
707,,,,,,,,
589,,,,,,,,
696,,,,,,,,
669,,,,,,,,
728,,,,,,,,
695,,,,,,,,
553,,,,,,,,
980,,,,,,,,
779,,,,,,,,
571,,,,,,,,
535,,,,,,,,
626,,,,,,,,
751,,,,,,,,
638,,,,,,,,
956,,,,,,,,
770,,,,,,,,
748,,,,,,,,
995,,,,,,,,
714,,,,,,,,
617,,,,,,,,
1129,,,,,,,,
505,,,,,,,,
562,,,,,,,,
691,,,,,,,,
734,,,,,,,,
531,,,,,,,,
539,,,,,,,,
670,,,,,,,,
678,,,,,,,,
629,,,,,,,,
638,,,,,,,,
529,,,,,,,,
783,,,,,,,,
855,,,,,,,,
860,,,,,,,,
715,,,,,,,,
825,,,,,,,,
718,,,,,,,,
915,,,,,,,,
580,,,,,,,,
511,,,,,,,,
498,,,,,,,,
920,,,,,,,,
687,,,,,,,,
625,,,,,,,,
1006,,,,,,,,
656,,,,,,,,
586,,,,,,,,
699,,,,,,,,
847,,,,,,,,
570,,,,,,,,
824,,,,,,,,
822,,,,,,,,
819,,,,,,,,
715,,,,,,,,
754,,,,,,,,
628,,,,,,,,
1443,,,,,,,,
543,,,,,,,,
618,,,,,,,,
853,,,,,,,,
1107,,,,,,,,
651,,,,,,,,
575,,,,,,,,
933,,,,,,,,
832,,,,,,,,
597,,,,,,,,
552,,,,,,,,
644,,,,,,,,
519,,,,,,,,
685,,,,,,,,
554,,,,,,,,
720,,,,,,,,
517,,,,,,,,
594,,,,,,,,
579,,,,,,,,
605,,,,,,,,
593,,,,,,,,
733,,,,,,,,
1240,,,,,,,,
657,,,,,,,,
605,,,,,,,,
774,,,,,,,,
598,,,,,,,,
564,,,,,,,,
528,,,,,,,,
569,,,,,,,,
680,,,,,,,,
509,,,,,,,,
744,,,,,,,,
1178,,,,,,,,
822,,,,,,,,
669,,,,,,,,
864,,,,,,,,
554,,,,,,,,
595,,,,,,,,
528,,,,,,,,
776,,,,,,,,
728,,,,,,,,
711,,,,,,,,
1027,,,,,,,,
715,,,,,,,,
716,,,,,,,,
911,,,,,,,,
724,,,,,,,,
790,,,,,,,,
766,,,,,,,,
537,,,,,,,,
679,,,,,,,,
661,,,,,,,,
649,,,,,,,,
728,,,,,,,,
578,,,,,,,,
1049,,,,,,,,
637,,,,,,,,
719,,,,,,,,
1104,,,,,,,,
734,,,,,,,,
750,,,,,,,,
974,,,,,,,,
728,,,,,,,,
984,,,,,,,,
544,,,,,,,,
574,,,,,,,,
584,,,,,,,,
599,,,,,,,,
801,,,,,,,,
678,,,,,,,,
1270,,,,,,,,
596,,,,,,,,
492,,,,,,,,
578,,,,,,,,
677,,,,,,,,
731,,,,,,,,
734,,,,,,,,
686,,,,,,,,
765,,,,,,,,
829,,,,,,,,
764,,,,,,,,
906,,,,,,,,
665,,,,,,,,
566,,,,,,,,
722,,,,,,,,
831,,,,,,,,
509,,,,,,,,
551,,,,,,,,
1089,,,,,,,,
713,,,,,,,,
549,,,,,,,,
517,,,,,,,,
