3748,,,,,,,4542
1069,,,,,,,
648,,,,,,,
662,,,,,,,
639,,,,,,,
652,,,,,,,
4496,,,,,,,
1622,,,,,,,
1074,,,,,,,
1107,,,,,,,
1145,,,,,,,
1494,,,,,,,
677,,,,,,,
1242,,,,,,,
3193,,,,,,,
1220,,,,,,,
914,,,,,,,
1417,,,,,,,
671,,,,,,,
729,,,,,,,
658,,,,,,,
839,,,,,,,
818,,,,,,,
3067,,,,,,,
660,,,,,,,
1176,,,,,,,
735,,,,,,,
2957,,,,,,,
1101,,,,,,,
2761,,,,,,,
726,,,,,,,
630,,,,,,,
714,,,,,,,
1590,,,,,,,
670,,,,,,,
636,,,,,,,
840,,,,,,,
673,,,,,,,
745,,,,,,,
641,,,,,,,
763,,,,,,,
786,,,,,,,
728,,,,,,,
651,,,,,,,
807,,,,,,,
621,,,,,,,
1154,,,,,,,
664,,,,,,,
1470,,,,,,,
2800,,,,,,,
1102,,,,,,,
2579,,,,,,,
1353,,,,,,,
678,,,,,,,
651,,,,,,,
670,,,,,,,
791,,,,,,,
659,,,,,,,
666,,,,,,,
790,,,,,,,
1059,,,,,,,
893,,,,,,,
685,,,,,,,
654,,,,,,,
665,,,,,,,
647,,,,,,,
712,,,,,,,
653,,,,,,,
2029,,,,,,,
4463,,,,,,,
2207,,,,,,,
750,,,,,,,
652,,,,,,,
681,,,,,,,
1045,,,,,,,
750,,,,,,,
1109,,,,,,,
745,,,,,,,
669,,,,,,,
3590,,,,,,,
705,,,,,,,
1800,,,,,,,
638,,,,,,,
624,,,,,,,
718,,,,,,,
2057,,,,,,,
1513,,,,,,,
685,,,,,,,
1135,,,,,,,
764,,,,,,,
1453,,,,,,,
722,,,,,,,
812,,,,,,,
1076,,,,,,,
1366,,,,,,,
958,,,,,,,
686,,,,,,,
651,,,,,,,
1960,,,,,,,
1494,,,,,,,
3849,,,,,,,
2710,,,,,,,
695,,,,,,,
787,,,,,,,
717,,,,,,,
768,,,,,,,
662,,,,,,,
714,,,,,,,
678,,,,,,,
1212,,,,,,,
705,,,,,,,
726,,,,,,,
854,,,,,,,
1105,,,,,,,
1535,,,,,,,
738,,,,,,,
784,,,,,,,
644,,,,,,,
676,,,,,,,
1581,,,,,,,
1467,,,,,,,
733,,,,,,,
767,,,,,,,
1537,,,,,,,
832,,,,,,,
1156,,,,,,,
1087,,,,,,,
769,,,,,,,
1871,,,,,,,
660,,,,,,,
643,,,,,,,
1522,,,,,,,
1300,,,,,,,
835,,,,,,,
826,,,,,,,
656,,,,,,,
648,,,,,,,
1072,,,,,,,
724,,,,,,,
625,,,,,,,
674,,,,,,,
4071,,,,,,,
791,,,,,,,
646,,,,,,,
913,,,,,,,
619,,,,,,,
693,,,,,,,
659,,,,,,,
718,,,,,,,
1051,,,,,,,
657,,,,,,,
680,,,,,,,
656,,,,,,,
957,,,,,,,
1082,,,,,,,
1090,,,,,,,
743,,,,,,,
904,,,,,,,
688,,,,,,,
838,,,,,,,
1022,,,,,,,
657,,,,,,,
3379,,,,,,,
730,,,,,,,
890,,,,,,,
652,,,,,,,
658,,,,,,,
737,,,,,,,
1255,,,,,,,
641,,,,,,,
796,,,,,,,
619,,,,,,,
1637,,,,,,,
758,,,,,,,
960,,,,,,,
686,,,,,,,
754,,,,,,,
674,,,,,,,
716,,,,,,,
650,,,,,,,
759,,,,,,,
723,,,,,,,
1004,,,,,,,
3228,,,,,,,
934,,,,,,,
1809,,,,,,,
746,,,,,,,
716,,,,,,,
1728,,,,,,,
629,,,,,,,
717,,,,,,,
712,,,,,,,
651,,,,,,,
779,,,,,,,
636,,,,,,,
650,,,,,,,
1220,,,,,,,
659,,,,,,,
697,,,,,,,
840,,,,,,,
1577,,,,,,,
681,,,,,,,
3327,,,,,,,
638,,,,,,,
706,,,,,,,
660,,,,,,,
640,,,,,,,
672,,,,,,,
630,,,,,,,
652,,,,,,,
1039,,,,,,,
774,,,,,,,
778,,,,,,,
1242,,,,,,,
614,,,,,,,
641,,,,,,,
636,,,,,,,
682,,,,,,,
647,,,,,,,
696,,,,,,,
806,,,,,,,
680,,,,,,,
1007,,,,,,,
1076,,,,,,,
646,,,,,,,
690,,,,,,,
2968,,,,,,,
1478,,,,,,,
697,,,,,,,
638,,,,,,,
639,,,,,,,
1144,,,,,,,
776,,,,,,,
731,,,,,,,
684,,,,,,,
716,,,,,,,
745,,,,,,,
672,,,,,,,
729,,,,,,,
654,,,,,,,
674,,,,,,,
761,,,,,,,
655,,,,,,,
1086,,,,,,,
779,,,,,,,
677,,,,,,,
851,,,,,,,
752,,,,,,,
3021,,,,,,,
663,,,,,,,
640,,,,,,,
661,,,,,,,
648,,,,,,,
636,,,,,,,
807,,,,,,,
643,,,,,,,
624,,,,,,,
944,,,,,,,
755,,,,,,,
930,,,,,,,
653,,,,,,,
702,,,,,,,
865,,,,,,,
740,,,,,,,
638,,,,,,,
691,,,,,,,
1061,,,,,,,
665,,,,,,,
1009,,,,,,,
1323,,,,,,,
779,,,,,,,
2945,,,,,,,
634,,,,,,,
687,,,,,,,
769,,,,,,,
1776,,,,,,,
834,,,,,,,
779,,,,,,,
669,,,,,,,
816,,,,,,,
759,,,,,,,
626,,,,,,,
662,,,,,,,
734,,,,,,,
862,,,,,,,
870,,,,,,,
1081,,,,,,,
1751,,,,,,,
1022,,,,,,,
761,,,,,,,
1248,,,,,,,
1334,,,,,,,
697,,,,,,,
1084,,,,,,,
808,,,,,,,
673,,,,,,,
724,,,,,,,
1084,,,,,,,
630,,,,,,,
1103,,,,,,,
1254,,,,,,,
1145,,,,,,,
743,,,,,,,
653,,,,,,,
643,,,,,,,
626,,,,,,,
678,,,,,,,
912,,,,,,,
986,,,,,,,
698,,,,,,,
636,,,,,,,
632,,,,,,,
777,,,,,,,
668,,,,,,,
2254,,,,,,,
723,,,,,,,
890,,,,,,,
1918,,,,,,,
621,,,,,,,
697,,,,,,,
702,,,,,,,
656,,,,,,,
645,,,,,,,
711,,,,,,,
644,,,,,,,
877,,,,,,,
685,,,,,,,
645,,,,,,,
670,,,,,,,
636,,,,,,,
857,,,,,,,
892,,,,,,,
816,,,,,,,
793,,,,,,,
674,,,,,,,
632,,,,,,,
1011,,,,,,,
685,,,,,,,
2205,,,,,,,
605,,,,,,,
755,,,,,,,
679,,,,,,,
780,,,,,,,
891,,,,,,,
706,,,,,,,
902,,,,,,,
926,,,,,,,
984,,,,,,,
1401,,,,,,,
631,,,,,,,
653,,,,,,,
747,,,,,,,
1347,,,,,,,
726,,,,,,,
1455,,,,,,,
693,,,,,,,
692,,,,,,,
647,,,,,,,
1046,,,,,,,
672,,,,,,,
686,,,,,,,
660,,,,,,,
665,,,,,,,
936,,,,,,,
1476,,,,,,,
791,,,,,,,
692,,,,,,,
765,,,,,,,
711,,,,,,,
917,,,,,,,
686,,,,,,,
686,,,,,,,
936,,,,,,,
738,,,,,,,
1152,,,,,,,
698,,,,,,,
751,,,,,,,
724,,,,,,,
742,,,,,,,
791,,,,,,,
873,,,,,,,
779,,,,,,,
870,,,,,,,
726,,,,,,,
744,,,,,,,
789,,,,,,,
715,,,,,,,
662,,,,,,,
654,,,,,,,
837,,,,,,,
706,,,,,,,
639,,,,,,,
762,,,,,,,
713,,,,,,,
818,,,,,,,
862,,,,,,,
691,,,,,,,
726,,,,,,,
764,,,,,,,
690,,,,,,,
800,,,,,,,
817,,,,,,,
1039,,,,,,,
1062,,,,,,,
727,,,,,,,
1274,,,,,,,
695,,,,,,,
663,,,,,,,
729,,,,,,,
677,,,,,,,
666,,,,,,,
3164,,,,,,,
1230,,,,,,,
743,,,,,,,
755,,,,,,,
794,,,,,,,
844,,,,,,,
644,,,,,,,
774,,,,,,,
744,,,,,,,
658,,,,,,,
659,,,,,,,
684,,,,,,,
639,,,,,,,
668,,,,,,,
690,,,,,,,
622,,,,,,,
628,,,,,,,
698,,,,,,,
639,,,,,,,
667,,,,,,,
666,,,,,,,
747,,,,,,,
656,,,,,,,
658,,,,,,,
3625,,,,,,,
806,,,,,,,
762,,,,,,,
708,,,,,,,
665,,,,,,,
937,,,,,,,
813,,,,,,,
797,,,,,,,
812,,,,,,,
881,,,,,,,
793,,,,,,,
898,,,,,,,
1195,,,,,,,
1560,,,,,,,
967,,,,,,,
787,,,,,,,
754,,,,,,,
866,,,,,,,
760,,,,,,,
705,,,,,,,
3446,,,,,,,
850,,,,,,,
930,,,,,,,
1108,,,,,,,
1058,,,,,,,
661,,,,,,,
673,,,,,,,
712,,,,,,,
676,,,,,,,
904,,,,,,,
757,,,,,,,
690,,,,,,,
1443,,,,,,,
1465,,,,,,,
701,,,,,,,
1698,,,,,,,
674,,,,,,,
1234,,,,,,,
3692,,,,,,,
685,,,,,,,
1034,,,,,,,
1089,,,,,,,
1381,,,,,,,
1079,,,,,,,
692,,,,,,,
1145,,,,,,,
795,,,,,,,
663,,,,,,,
715,,,,,,,
682,,,,,,,
715,,,,,,,
1182,,,,,,,
711,,,,,,,
757,,,,,,,
664,,,,,,,
671,,,,,,,
637,,,,,,,
874,,,,,,,
791,,,,,,,
3497,,,,,,,
1146,,,,,,,
956,,,,,,,
661,,,,,,,
864,,,,,,,
631,,,,,,,
748,,,,,,,
708,,,,,,,
735,,,,,,,
1052,,,,,,,
1271,,,,,,,
711,,,,,,,
696,,,,,,,
637,,,,,,,
665,,,,,,,
693,,,,,,,
743,,,,,,,
776,,,,,,,
1749,,,,,,,
899,,,,,,,
4809,,,,,,,
670,,,,,,,
659,,,,,,,
659,,,,,,,
1892,,,,,,,
658,,,,,,,
678,,,,,,,
871,,,,,,,
711,,,,,,,
736,,,,,,,
1098,,,,,,,
1000,,,,,,,
952,,,,,,,
814,,,,,,,
643,,,,,,,
738,,,,,,,
1109,,,,,,,
1110,,,,,,,
3613,,,,,,,
652,,,,,,,
1179,,,,,,,
803,,,,,,,
610,,,,,,,
871,,,,,,,
788,,,,,,,
673,,,,,,,
728,,,,,,,
817,,,,,,,
748,,,,,,,
786,,,,,,,
797,,,,,,,
709,,,,,,,
707,,,,,,,
776,,,,,,,
793,,,,,,,
1402,,,,,,,
688,,,,,,,
744,,,,,,,
687,,,,,,,
685,,,,,,,
3795,,,,,,,
843,,,,,,,
971,,,,,,,
681,,,,,,,
754,,,,,,,
704,,,,,,,
675,,,,,,,
1085,,,,,,,
678,,,,,,,
653,,,,,,,
731,,,,,,,
642,,,,,,,
627,,,,,,,
777,,,,,,,
649,,,,,,,
663,,,,,,,
641,,,,,,,
722,,,,,,,
800,,,,,,,
1193,,,,,,,
712,,,,,,,
736,,,,,,,
1774,,,,,,,
741,,,,,,,
730,,,,,,,
696,,,,,,,
862,,,,,,,
861,,,,,,,
751,,,,,,,
642,,,,,,,
782,,,,,,,
684,,,,,,,
1055,,,,,,,
761,,,,,,,
664,,,,,,,
1509,,,,,,,
696,,,,,,,
689,,,,,,,
603,,,,,,,
762,,,,,,,
644,,,,,,,
825,,,,,,,
938,,,,,,,
727,,,,,,,
798,,,,,,,
728,,,,,,,
3271,,,,,,,
706,,,,,,,
681,,,,,,,
682,,,,,,,
723,,,,,,,
704,,,,,,,
852,,,,,,,
1168,,,,,,,
1030,,,,,,,
692,,,,,,,
669,,,,,,,
1034,,,,,,,
827,,,,,,,
1122,,,,,,,
830,,,,,,,
783,,,,,,,
692,,,,,,,
1271,,,,,,,
770,,,,,,,
1016,,,,,,,
723,,,,,,,
2813,,,,,,,
693,,,,,,,
709,,,,,,,
646,,,,,,,
685,,,,,,,
931,,,,,,,
746,,,,,,,
877,,,,,,,
685,,,,,,,
630,,,,,,,
684,,,,,,,
636,,,,,,,
1086,,,,,,,
671,,,,,,,
753,,,,,,,
733,,,,,,,
710,,,,,,,
1027,,,,,,,
766,,,,,,,
627,,,,,,,
660,,,,,,,
800,,,,,,,
763,,,,,,,
765,,,,,,,
3164,,,,,,,
775,,,,,,,
798,,,,,,,
1174,,,,,,,
764,,,,,,,
1091,,,,,,,
689,,,,,,,
636,,,,,,,
713,,,,,,,
623,,,,,,,
1346,,,,,,,
799,,,,,,,
707,,,,,,,
877,,,,,,,
644,,,,,,,
612,,,,,,,
616,,,,,,,
1127,,,,,,,
702,,,,,,,
811,,,,,,,
640,,,,,,,
671,,,,,,,
2984,,,,,,,
606,,,,,,,
665,,,,,,,
1510,,,,,,,
718,,,,,,,
678,,,,,,,
772,,,,,,,
1037,,,,,,,
667,,,,,,,
1012,,,,,,,
743,,,,,,,
767,,,,,,,
840,,,,,,,
1145,,,,,,,
679,,,,,,,
703,,,,,,,
829,,,,,,,
692,,,,,,,
1693,,,,,,,
4633,,,,,,,
725,,,,,,,
664,,,,,,,
619,,,,,,,
976,,,,,,,
625,,,,,,,
639,,,,,,,
1721,,,,,,,
692,,,,,,,
626,,,,,,,
603,,,,,,,
773,,,,,,,
667,,,,,,,
770,,,,,,,
1189,,,,,,,
696,,,,,,,
691,,,,,,,
1428,,,,,,,
618,,,,,,,
682,,,,,,,
1050,,,,,,,
2600,,,,,,,
660,,,,,,,
655,,,,,,,
1809,,,,,,,
733,,,,,,,
762,,,,,,,
621,,,,,,,
749,,,,,,,
1008,,,,,,,
632,,,,,,,
1875,,,,,,,
1438,,,,,,,
635,,,,,,,
715,,,,,,,
1368,,,,,,,
679,,,,,,,
1074,,,,,,,
2184,,,,,,,
2826,,,,,,,
2478,,,,,,,
1822,,,,,,,
2089,,,,,,,
829,,,,,,,
683,,,,,,,
802,,,,,,,
665,,,,,,,
630,,,,,,,
723,,,,,,,
664,,,,,,,
711,,,,,,,
2036,,,,,,,
784,,,,,,,
1073,,,,,,,
3937,,,,,,,
645,,,,,,,
640,,,,,,,
685,,,,,,,
1608,,,,,,,
667,,,,,,,
633,,,,,,,
652,,,,,,,
1566,,,,,,,
820,,,,,,,
2088,,,,,,,
649,,,,,,,
607,,,,,,,
1076,,,,,,,
1835,,,,,,,
662,,,,,,,
619,,,,,,,
1415,,,,,,,
3316,,,,,,,
688,,,,,,,
611,,,,,,,
1400,,,,,,,
1185,,,,,,,
1522,,,,,,,
607,,,,,,,
1063,,,,,,,
601,,,,,,,
1196,,,,,,,
752,,,,,,,
713,,,,,,,
653,,,,,,,
647,,,,,,,
708,,,,,,,
696,,,,,,,
677,,,,,,,
1703,,,,,,,
863,,,,,,,
888,,,,,,,
3119,,,,,,,
696,,,,,,,
667,,,,,,,
682,,,,,,,
653,,,,,,,
2301,,,,,,,
783,,,,,,,
730,,,,,,,
726,,,,,,,
794,,,,,,,
2335,,,,,,,
675,,,,,,,
909,,,,,,,
583,,,,,,,
990,,,,,,,
675,,,,,,,
663,,,,,,,
1378,,,,,,,
750,,,,,,,
2877,,,,,,,
648,,,,,,,
718,,,,,,,
657,,,,,,,
659,,,,,,,
612,,,,,,,
724,,,,,,,
621,,,,,,,
779,,,,,,,
1649,,,,,,,
880,,,,,,,
953,,,,,,,
622,,,,,,,
1367,,,,,,,
614,,,,,,,
2057,,,,,,,
1073,,,,,,,
866,,,,,,,
952,,,,,,,
5242,,,,,,,
748,,,,,,,
722,,,,,,,
768,,,,,,,
698,,,,,,,
629,,,,,,,
656,,,,,,,
655,,,,,,,
657,,,,,,,
1839,,,,,,,
779,,,,,,,
660,,,,,,,
683,,,,,,,
1248,,,,,,,
763,,,,,,,
1234,,,,,,,
748,,,,,,,
1789,,,,,,,
3450,,,,,,,
665,,,,,,,
1017,,,,,,,
1376,,,,,,,
1981,,,,,,,
633,,,,,,,
1414,,,,,,,
727,,,,,,,
1142,,,,,,,
635,,,,,,,
1501,,,,,,,
624,,,,,,,
1834,,,,,,,
1708,,,,,,,
712,,,,,,,
3704,,,,,,,
739,,,,,,,
754,,,,,,,
1209,,,,,,,
1347,,,,,,,
1430,,,,,,,
756,,,,,,,
693,,,,,,,
1054,,,,,,,
653,,,,,,,
695,,,,,,,
1352,,,,,,,
1158,,,,,,,
846,,,,,,,
1130,,,,,,,
776,,,,,,,
3431,,,,,,,
1115,,,,,,,
993,,,,,,,
1061,,,,,,,
942,,,,,,,
727,,,,,,,
735,,,,,,,
761,,,,,,,
660,,,,,,,
693,,,,,,,
779,,,,,,,
847,,,,,,,
649,,,,,,,
656,,,,,,,
685,,,,,,,
3677,,,,,,,
648,,,,,,,
648,,,,,,,
640,,,,,,,
738,,,,,,,
722,,,,,,,
731,,,,,,,
780,,,,,,,
812,,,,,,,
731,,,,,,,
1002,,,,,,,
760,,,,,,,
697,,,,,,,
723,,,,,,,
648,,,,,,,
642,,,,,,,
1052,,,,,,,
675,,,,,,,
1050,,,,,,,
602,,,,,,,
642,,,,,,,
673,,,,,,,
659,,,,,,,
3538,,,,,,,
640,,,,,,,
770,,,,,,,
633,,,,,,,
695,,,,,,,
695,,,,,,,
676,,,,,,,
661,,,,,,,
632,,,,,,,
624,,,,,,,
1118,,,,,,,
987,,,,,,,
679,,,,,,,
1018,,,,,,,
622,,,,,,,
4185,,,,,,,
803,,,,,,,
637,,,,,,,
2645,,,,,,,
661,,,,,,,
701,,,,,,,
629,,,,,,,
625,,,,,,,
594,,,,,,,
661,,,,,,,
1319,,,,,,,
685,,,,,,,
708,,,,,,,
767,,,,,,,
868,,,,,,,
831,,,,,,,
708,,,,,,,
710,,,,,,,
649,,,,,,,
654,,,,,,,
660,,,,,,,
809,,,,,,,
660,,,,,,,
816,,,,,,,
607,,,,,,,
652,,,,,,,
659,,,,,,,
708,,,,,,,
857,,,,,,,
708,,,,,,,
658,,,,,,,
713,,,,,,,
688,,,,,,,
824,,,,,,,
646,,,,,,,
696,,,,,,,
651,,,,,,,
653,,,,,,,
705,,,,,,,
658,,,,,,,
817,,,,,,,
1067,,,,,,,
879,,,,,,,
653,,,,,,,
699,,,,,,,
816,,,,,,,
610,,,,,,,
610,,,,,,,
602,,,,,,,
966,,,,,,,
662,,,,,,,
831,,,,,,,
749,,,,,,,
730,,,,,,,
676,,,,,,,
692,,,,,,,
672,,,,,,,
657,,,,,,,
670,,,,,,,
751,,,,,,,
690,,,,,,,
695,,,,,,,
662,,,,,,,
782,,,,,,,
690,,,,,,,
904,,,,,,,
710,,,,,,,
662,,,,,,,
675,,,,,,,
638,,,,,,,
698,,,,,,,
655,,,,,,,
728,,,,,,,
683,,,,,,,
727,,,,,,,
698,,,,,,,
693,,,,,,,
823,,,,,,,
652,,,,,,,
816,,,,,,,
705,,,,,,,
829,,,,,,,
729,,,,,,,
937,,,,,,,
827,,,,,,,
776,,,,,,,
1075,,,,,,,
926,,,,,,,
929,,,,,,,
914,,,,,,,
739,,,,,,,
797,,,,,,,
904,,,,,,,
1231,,,,,,,
716,,,,,,,
717,,,,,,,
720,,,,,,,
665,,,,,,,
746,,,,,,,
759,,,,,,,
757,,,,,,,
675,,,,,,,
881,,,,,,,
841,,,,,,,
702,,,,,,,
709,,,,,,,
753,,,,,,,
1097,,,,,,,
659,,,,,,,
678,,,,,,,
763,,,,,,,
676,,,,,,,
712,,,,,,,
674,,,,,,,
634,,,,,,,
624,,,,,,,
719,,,,,,,
659,,,,,,,
675,,,,,,,
648,,,,,,,
638,,,,,,,
653,,,,,,,
622,,,,,,,
672,,,,,,,
752,,,,,,,
642,,,,,,,
908,,,,,,,
604,,,,,,,
691,,,,,,,
627,,,,,,,
733,,,,,,,
601,,,,,,,
649,,,,,,,
1421,,,,,,,
754,,,,,,,
687,,,,,,,
711,,,,,,,
1205,,,,,,,
729,,,,,,,
651,,,,,,,
649,,,,,,,
641,,,,,,,
636,,,,,,,
738,,,,,,,
682,,,,,,,
952,,,,,,,
988,,,,,,,
663,,,,,,,
614,,,,,,,
658,,,,,,,
1021,,,,,,,
769,,,,,,,
709,,,,,,,
707,,,,,,,
653,,,,,,,
976,,,,,,,
658,,,,,,,
1573,,,,,,,
643,,,,,,,
689,,,,,,,
676,,,,,,,
653,,,,,,,
667,,,,,,,
666,,,,,,,
2033,,,,,,,
610,,,,,,,
641,,,,,,,
1164,,,,,,,
629,,,,,,,
658,,,,,,,
714,,,,,,,
667,,,,,,,
665,,,,,,,
699,,,,,,,
1332,,,,,,,
1134,,,,,,,
1226,,,,,,,
701,,,,,,,
1164,,,,,,,
957,,,,,,,
1089,,,,,,,
758,,,,,,,
1323,,,,,,,
1333,,,,,,,
877,,,,,,,
830,,,,,,,
1199,,,,,,,
730,,,,,,,
667,,,,,,,
2528,,,,,,,
823,,,,,,,
784,,,,,,,
862,,,,,,,
808,,,,,,,
695,,,,,,,
896,,,,,,,
1775,,,,,,,
1530,,,,,,,
704,,,,,,,
724,,,,,,,
813,,,,,,,
644,,,,,,,
2489,,,,,,,
649,,,,,,,
804,,,,,,,
759,,,,,,,
1678,,,,,,,
649,,,,,,,
645,,,,,,,
679,,,,,,,
688,,,,,,,
863,,,,,,,
689,,,,,,,
616,,,,,,,
1418,,,,,,,
1145,,,,,,,
1006,,,,,,,
1146,,,,,,,
1964,,,,,,,
806,,,,,,,
1130,,,,,,,
2212,,,,,,,
697,,,,,,,
666,,,,,,,
712,,,,,,,
1399,,,,,,,
814,,,,,,,
2980,,,,,,,
1307,,,,,,,
1921,,,,,,,
701,,,,,,,
853,,,,,,,
665,,,,,,,
1903,,,,,,,
756,,,,,,,
750,,,,,,,
911,,,,,,,
661,,,,,,,
757,,,,,,,
946,,,,,,,
1710,,,,,,,
735,,,,,,,
2074,,,,,,,
1989,,,,,,,
626,,,,,,,
890,,,,,,,
1546,,,,,,,
908,,,,,,,
727,,,,,,,
705,,,,,,,
683,,,,,,,
735,,,,,,,
1143,,,,,,,
1483,,,,,,,
697,,,,,,,
4714,,,,,,,
2039,,,,,,,
647,,,,,,,
666,,,,,,,
1726,,,,,,,
848,,,,,,,
644,,,,,,,
1199,,,,,,,
922,,,,,,,
840,,,,,,,
4937,,,,,,,
682,,,,,,,
829,,,,,,,
1200,,,,,,,
861,,,,,,,
2065,,,,,,,
615,,,,,,,
701,,,,,,,
734,,,,,,,
2112,,,,,,,
623,,,,,,,
2092,,,,,,,
688,,,,,,,
682,,,,,,,
2049,,,,,,,
741,,,,,,,
747,,,,,,,
1227,,,,,,,
746,,,,,,,
824,,,,,,,
714,,,,,,,
647,,,,,,,
721,,,,,,,
710,,,,,,,
771,,,,,,,
2122,,,,,,,
733,,,,,,,
795,,,,,,,
796,,,,,,,
678,,,,,,,
734,,,,,,,
887,,,,,,,
2749,,,,,,,
667,,,,,,,
1758,,,,,,,
858,,,,,,,
1090,,,,,,,
1403,,,,,,,
1615,,,,,,,
633,,,,,,,
728,,,,,,,
709,,,,,,,
1131,,,,,,,
1444,,,,,,,
710,,,,,,,
1158,,,,,,,
648,,,,,,,
712,,,,,,,
796,,,,,,,
1536,,,,,,,
804,,,,,,,
751,,,,,,,
786,,,,,,,
1165,,,,,,,
759,,,,,,,
764,,,,,,,
1078,,,,,,,
1818,,,,,,,
671,,,,,,,
1327,,,,,,,
662,,,,,,,
610,,,,,,,
718,,,,,,,
773,,,,,,,
2011,,,,,,,
727,,,,,,,
777,,,,,,,
1994,,,,,,,
712,,,,,,,
759,,,,,,,
