6086,,,,,,,,4337,,,,,435
578,,,,,,,,,,,,,527
580,,,,,,,,,,,,,527
535,,,,,,,,,,,,,527
644,,,,,,,,,,,,,527
767,,,,,,,,,,,,,527
812,,,,,,,,,,,,,527
708,,,,,,,,,,,,,528
923,,,,,,,,,,,,,528
7762,,,,,,,,,,,,,528
613,,,,,,,,,,,,,528
643,,,,,,,,,,,,,528
742,,,,,,,,,,,,,528
691,,,,,,,,,,,,,528
570,,,,,,,,,,,,,528
982,,,,,,,,,,,,,528
646,,,,,,,,,,,,,529
496,,,,,,,,,,,,,529
581,,,,,,,,,,,,,529
692,,,,,,,,,,,,,529
766,,,,,,,,,,,,,529
513,,,,,,,,,,,,,529
576,,,,,,,,,,,,,530
614,,,,,,,,,,,,,530
568,,,,,,,,,,,,,530
585,,,,,,,,,,,,,530
740,,,,,,,,,,,,,530
706,,,,,,,,,,,,,530
973,,,,,,,,,,,,,530
540,,,,,,,,,,,,,530
1009,,,,,,,,,,,,,530
730,,,,,,,,,,,,,530
906,,,,,,,,,,,,,530
725,,,,,,,,,,,,,530
720,,,,,,,,,,,,,531
823,,,,,,,,,,,,,531
913,,,,,,,,,,,,,531
3260,,,,,,,,,,,,,531
636,,,,,,,,,,,,,531
1012,,,,,,,,,,,,,531
722,,,,,,,,,,,,,531
713,,,,,,,,,,,,,531
1021,,,,,,,,,,,,,531
722,,,,,,,,,,,,,531
715,,,,,,,,,,,,,532
917,,,,,,,,,,,,,532
829,,,,,,,,,,,,,532
715,,,,,,,,,,,,,533
1037,,,,,,,,,,,,,533
746,,,,,,,,,,,,,533
883,,,,,,,,,,,,,533
893,,,,,,,,,,,,,533
791,,,,,,,,,,,,,533
821,,,,,,,,,,,,,533
665,,,,,,,,,,,,,533
701,,,,,,,,,,,,,534
817,,,,,,,,,,,,,534
980,,,,,,,,,,,,,534
712,,,,,,,,,,,,,534
830,,,,,,,,,,,,,534
1008,,,,,,,,,,,,,534
643,,,,,,,,,,,,,534
540,,,,,,,,,,,,,534
1375,,,,,,,,,,,,,534
1011,,,,,,,,,,,,,534
1534,,,,,,,,,,,,,534
658,,,,,,,,,,,,,535
621,,,,,,,,,,,,,535
945,,,,,,,,,,,,,535
706,,,,,,,,,,,,,535
762,,,,,,,,,,,,,535
865,,,,,,,,,,,,,536
629,,,,,,,,,,,,,536
652,,,,,,,,,,,,,536
571,,,,,,,,,,,,,536
717,,,,,,,,,,,,,536
657,,,,,,,,,,,,,536
685,,,,,,,,,,,,,536
1131,,,,,,,,,,,,,537
699,,,,,,,,,,,,,537
579,,,,,,,,,,,,,537
526,,,,,,,,,,,,,537
563,,,,,,,,,,,,,537
486,,,,,,,,,,,,,537
543,,,,,,,,,,,,,537
563,,,,,,,,,,,,,537
944,,,,,,,,,,,,,537
819,,,,,,,,,,,,,537
717,,,,,,,,,,,,,537
910,,,,,,,,,,,,,538
786,,,,,,,,,,,,,538
774,,,,,,,,,,,,,538
906,,,,,,,,,,,,,538
715,,,,,,,,,,,,,538
695,,,,,,,,,,,,,538
1157,,,,,,,,,,,,,538
612,,,,,,,,,,,,,538
596,,,,,,,,,,,,,538
558,,,,,,,,,,,,,538
627,,,,,,,,,,,,,539
594,,,,,,,,,,,,,539
582,,,,,,,,,,,,,539
590,,,,,,,,,,,,,539
737,,,,,,,,,,,,,540
715,,,,,,,,,,,,,540
737,,,,,,,,,,,,,540
898,,,,,,,,,,,,,540
711,,,,,,,,,,,,,541
665,,,,,,,,,,,,,541
1084,,,,,,,,,,,,,541
720,,,,,,,,,,,,,541
719,,,,,,,,,,,,,542
1012,,,,,,,,,,,,,542
622,,,,,,,,,,,,,542
620,,,,,,,,,,,,,542
559,,,,,,,,,,,,,542
764,,,,,,,,,,,,,543
531,,,,,,,,,,,,,543
996,,,,,,,,,,,,,543
821,,,,,,,,,,,,,543
843,,,,,,,,,,,,,543
701,,,,,,,,,,,,,543
926,,,,,,,,,,,,,543
703,,,,,,,,,,,,,543
548,,,,,,,,,,,,,543
705,,,,,,,,,,,,,543
563,,,,,,,,,,,,,543
480,,,,,,,,,,,,,544
496,,,,,,,,,,,,,544
599,,,,,,,,,,,,,544
801,,,,,,,,,,,,,544
719,,,,,,,,,,,,,544
727,,,,,,,,,,,,,544
915,,,,,,,,,,,,,544
920,,,,,,,,,,,,,544
812,,,,,,,,,,,,,544
756,,,,,,,,,,,,,544
703,,,,,,,,,,,,,544
553,,,,,,,,,,,,,544
995,,,,,,,,,,,,,545
687,,,,,,,,,,,,,545
557,,,,,,,,,,,,,545
562,,,,,,,,,,,,,545
636,,,,,,,,,,,,,545
588,,,,,,,,,,,,,545
515,,,,,,,,,,,,,545
568,,,,,,,,,,,,,545
833,,,,,,,,,,,,,545
652,,,,,,,,,,,,,545
555,,,,,,,,,,,,,546
561,,,,,,,,,,,,,546
649,,,,,,,,,,,,,546
554,,,,,,,,,,,,,546
771,,,,,,,,,,,,,546
688,,,,,,,,,,,,,546
723,,,,,,,,,,,,,546
720,,,,,,,,,,,,,546
698,,,,,,,,,,,,,547
965,,,,,,,,,,,,,547
790,,,,,,,,,,,,,547
718,,,,,,,,,,,,,547
910,,,,,,,,,,,,,547
732,,,,,,,,,,,,,547
750,,,,,,,,,,,,,547
983,,,,,,,,,,,,,547
562,,,,,,,,,,,,,547
527,,,,,,,,,,,,,547
534,,,,,,,,,,,,,548
832,,,,,,,,,,,,,548
818,,,,,,,,,,,,,548
617,,,,,,,,,,,,,548
1019,,,,,,,,,,,,,548
717,,,,,,,,,,,,,548
707,,,,,,,,,,,,,548
1032,,,,,,,,,,,,,548
805,,,,,,,,,,,,,548
626,,,,,,,,,,,,,548
918,,,,,,,,,,,,,548
724,,,,,,,,,,,,,549
813,,,,,,,,,,,,,549
913,,,,,,,,,,,,,549
677,,,,,,,,,,,,,549
764,,,,,,,,,,,,,549
1020,,,,,,,,,,,,,549
714,,,,,,,,,,,,,549
825,,,,,,,,,,,,,549
916,,,,,,,,,,,,,549
708,,,,,,,,,,,,,550
582,,,,,,,,,,,,,550
1168,,,,,,,,,,,,,550
650,,,,,,,,,,,,,550
674,,,,,,,,,,,,,550
1021,,,,,,,,,,,,,550
533,,,,,,,,,,,,,550
719,,,,,,,,,,,,,550
697,,,,,,,,,,,,,551
624,,,,,,,,,,,,,551
600,,,,,,,,,,,,,551
715,,,,,,,,,,,,,551
1030,,,,,,,,,,,,,551
718,,,,,,,,,,,,,551
685,,,,,,,,,,,,,551
1078,,,,,,,,,,,,,551
691,,,,,,,,,,,,,552
506,,,,,,,,,,,,,552
686,,,,,,,,,,,,,552
513,,,,,,,,,,,,,552
530,,,,,,,,,,,,,552
521,,,,,,,,,,,,,552
492,,,,,,,,,,,,,552
953,,,,,,,,,,,,,553
721,,,,,,,,,,,,,553
749,,,,,,,,,,,,,553
1005,,,,,,,,,,,,,553
695,,,,,,,,,,,,,553
818,,,,,,,,,,,,,553
1051,,,,,,,,,,,,,553
579,,,,,,,,,,,,,553
645,,,,,,,,,,,,,553
1113,,,,,,,,,,,,,553
967,,,,,,,,,,,,,553
663,,,,,,,,,,,,,554
802,,,,,,,,,,,,,554
837,,,,,,,,,,,,,554
813,,,,,,,,,,,,,554
818,,,,,,,,,,,,,554
825,,,,,,,,,,,,,554
816,,,,,,,,,,,,,554
734,,,,,,,,,,,,,554
797,,,,,,,,,,,,,554
755,,,,,,,,,,,,,554
1017,,,,,,,,,,,,,554
700,,,,,,,,,,,,,554
686,,,,,,,,,,,,,554
1037,,,,,,,,,,,,,555
819,,,,,,,,,,,,,555
810,,,,,,,,,,,,,555
814,,,,,,,,,,,,,555
823,,,,,,,,,,,,,555
735,,,,,,,,,,,,,555
801,,,,,,,,,,,,,556
818,,,,,,,,,,,,,556
713,,,,,,,,,,,,,556
1001,,,,,,,,,,,,,556
740,,,,,,,,,,,,,556
731,,,,,,,,,,,,,556
904,,,,,,,,,,,,,556
816,,,,,,,,,,,,,556
821,,,,,,,,,,,,,557
820,,,,,,,,,,,,,557
736,,,,,,,,,,,,,557
815,,,,,,,,,,,,,557
1015,,,,,,,,,,,,,557
686,,,,,,,,,,,,,557
596,,,,,,,,,,,,,557
1062,,,,,,,,,,,,,557
826,,,,,,,,,,,,,557
626,,,,,,,,,,,,,558
1004,,,,,,,,,,,,,558
718,,,,,,,,,,,,,558
722,,,,,,,,,,,,,558
1038,,,,,,,,,,,,,558
601,,,,,,,,,,,,,558
707,,,,,,,,,,,,,558
1033,,,,,,,,,,,,,558
721,,,,,,,,,,,,,558
813,,,,,,,,,,,,,558
1026,,,,,,,,,,,,,558
765,,,,,,,,,,,,,558
743,,,,,,,,,,,,,559
998,,,,,,,,,,,,,559
667,,,,,,,,,,,,,559
813,,,,,,,,,,,,,559
826,,,,,,,,,,,,,559
918,,,,,,,,,,,,,559
741,,,,,,,,,,,,,559
897,,,,,,,,,,,,,559
866,,,,,,,,,,,,,559
826,,,,,,,,,,,,,559
758,,,,,,,,,,,,,559
824,,,,,,,,,,,,,559
733,,,,,,,,,,,,,559
837,,,,,,,,,,,,,560
801,,,,,,,,,,,,,560
691,,,,,,,,,,,,,560
793,,,,,,,,,,,,,560
888,,,,,,,,,,,,,560
582,,,,,,,,,,,,,560
1124,,,,,,,,,,,,,560
675,,,,,,,,,,,,,560
642,,,,,,,,,,,,,561
1127,,,,,,,,,,,,,561
833,,,,,,,,,,,,,561
867,,,,,,,,,,,,,561
792,,,,,,,,,,,,,561
637,,,,,,,,,,,,,561
688,,,,,,,,,,,,,561
1003,,,,,,,,,,,,,561
518,,,,,,,,,,,,,561
724,,,,,,,,,,,,,561
707,,,,,,,,,,,,,562
815,,,,,,,,,,,,,562
713,,,,,,,,,,,,,562
632,,,,,,,,,,,,,562
901,,,,,,,,,,,,,562
827,,,,,,,,,,,,,562
811,,,,,,,,,,,,,562
812,,,,,,,,,,,,,562
832,,,,,,,,,,,,,562
827,,,,,,,,,,,,,562
799,,,,,,,,,,,,,563
766,,,,,,,,,,,,,563
820,,,,,,,,,,,,,563
869,,,,,,,,,,,,,563
715,,,,,,,,,,,,,563
778,,,,,,,,,,,,,563
979,,,,,,,,,,,,,563
558,,,,,,,,,,,,,563
567,,,,,,,,,,,,,563
462,,,,,,,,,,,,,564
705,,,,,,,,,,,,,564
760,,,,,,,,,,,,,564
787,,,,,,,,,,,,,565
1059,,,,,,,,,,,,,565
834,,,,,,,,,,,,,565
550,,,,,,,,,,,,,565
1088,,,,,,,,,,,,,565
703,,,,,,,,,,,,,565
763,,,,,,,,,,,,,566
972,,,,,,,,,,,,,566
724,,,,,,,,,,,,,566
615,,,,,,,,,,,,,566
934,,,,,,,,,,,,,566
707,,,,,,,,,,,,,566
745,,,,,,,,,,,,,566
1084,,,,,,,,,,,,,567
657,,,,,,,,,,,,,567
799,,,,,,,,,,,,,567
997,,,,,,,,,,,,,567
725,,,,,,,,,,,,,567
728,,,,,,,,,,,,,567
1066,,,,,,,,,,,,,567
887,,,,,,,,,,,,,567
815,,,,,,,,,,,,,567
693,,,,,,,,,,,,,567
880,,,,,,,,,,,,,568
709,,,,,,,,,,,,,568
874,,,,,,,,,,,,,568
805,,,,,,,,,,,,,568
606,,,,,,,,,,,,,568
955,,,,,,,,,,,,,568
914,,,,,,,,,,,,,569
708,,,,,,,,,,,,,569
934,,,,,,,,,,,,,569
814,,,,,,,,,,,,,569
753,,,,,,,,,,,,,569
785,,,,,,,,,,,,,569
707,,,,,,,,,,,,,569
728,,,,,,,,,,,,,570
1116,,,,,,,,,,,,,570
564,,,,,,,,,,,,,570
664,,,,,,,,,,,,,570
1118,,,,,,,,,,,,,570
694,,,,,,,,,,,,,570
627,,,,,,,,,,,,,570
502,,,,,,,,,,,,,571
734,,,,,,,,,,,,,571
737,,,,,,,,,,,,,571
592,,,,,,,,,,,,,571
1036,,,,,,,,,,,,,571
664,,,,,,,,,,,,,571
754,,,,,,,,,,,,,571
1048,,,,,,,,,,,,,571
718,,,,,,,,,,,,,571
693,,,,,,,,,,,,,571
1030,,,,,,,,,,,,,571
715,,,,,,,,,,,,,571
784,,,,,,,,,,,,,572
760,,,,,,,,,,,,,572
619,,,,,,,,,,,,,572
796,,,,,,,,,,,,,572
595,,,,,,,,,,,,,572
569,,,,,,,,,,,,,573
594,,,,,,,,,,,,,573
567,,,,,,,,,,,,,573
786,,,,,,,,,,,,,573
794,,,,,,,,,,,,,573
726,,,,,,,,,,,,,573
598,,,,,,,,,,,,,573
919,,,,,,,,,,,,,574
812,,,,,,,,,,,,,574
863,,,,,,,,,,,,,574
782,,,,,,,,,,,,,574
853,,,,,,,,,,,,,574
679,,,,,,,,,,,,,574
847,,,,,,,,,,,,,574
799,,,,,,,,,,,,,574
810,,,,,,,,,,,,,574
1046,,,,,,,,,,,,,574
585,,,,,,,,,,,,,575
556,,,,,,,,,,,,,575
482,,,,,,,,,,,,,575
812,,,,,,,,,,,,,575
733,,,,,,,,,,,,,575
713,,,,,,,,,,,,,575
1028,,,,,,,,,,,,,575
732,,,,,,,,,,,,,575
599,,,,,,,,,,,,,575
1101,,,,,,,,,,,,,575
729,,,,,,,,,,,,,575
483,,,,,,,,,,,,,576
589,,,,,,,,,,,,,576
493,,,,,,,,,,,,,576
514,,,,,,,,,,,,,576
546,,,,,,,,,,,,,576
627,,,,,,,,,,,,,576
826,,,,,,,,,,,,,576
663,,,,,,,,,,,,,576
971,,,,,,,,,,,,,576
940,,,,,,,,,,,,,576
717,,,,,,,,,,,,,576
577,,,,,,,,,,,,,576
1056,,,,,,,,,,,,,576
708,,,,,,,,,,,,,576
734,,,,,,,,,,,,,577
1145,,,,,,,,,,,,,577
743,,,,,,,,,,,,,577
634,,,,,,,,,,,,,577
1002,,,,,,,,,,,,,577
662,,,,,,,,,,,,,577
721,,,,,,,,,,,,,577
1095,,,,,,,,,,,,,577
518,,,,,,,,,,,,,577
538,,,,,,,,,,,,,577
514,,,,,,,,,,,,,577
802,,,,,,,,,,,,,577
726,,,,,,,,,,,,,577
709,,,,,,,,,,,,,577
896,,,,,,,,,,,,,578
745,,,,,,,,,,,,,578
723,,,,,,,,,,,,,578
1122,,,,,,,,,,,,,578
747,,,,,,,,,,,,,578
537,,,,,,,,,,,,,578
552,,,,,,,,,,,,,578
501,,,,,,,,,,,,,578
595,,,,,,,,,,,,,579
558,,,,,,,,,,,,,579
704,,,,,,,,,,,,,579
719,,,,,,,,,,,,,579
702,,,,,,,,,,,,,579
593,,,,,,,,,,,,,579
1012,,,,,,,,,,,,,579
492,,,,,,,,,,,,,579
497,,,,,,,,,,,,,579
512,,,,,,,,,,,,,579
467,,,,,,,,,,,,,579
732,,,,,,,,,,,,,579
1105,,,,,,,,,,,,,579
739,,,,,,,,,,,,,579
716,,,,,,,,,,,,,580
577,,,,,,,,,,,,,580
760,,,,,,,,,,,,,580
1006,,,,,,,,,,,,,580
530,,,,,,,,,,,,,580
707,,,,,,,,,,,,,580
1122,,,,,,,,,,,,,580
533,,,,,,,,,,,,,580
527,,,,,,,,,,,,,580
515,,,,,,,,,,,,,581
818,,,,,,,,,,,,,581
590,,,,,,,,,,,,,581
596,,,,,,,,,,,,,581
623,,,,,,,,,,,,,581
813,,,,,,,,,,,,,581
600,,,,,,,,,,,,,582
590,,,,,,,,,,,,,582
448,,,,,,,,,,,,,582
672,,,,,,,,,,,,,582
525,,,,,,,,,,,,,582
478,,,,,,,,,,,,,582
567,,,,,,,,,,,,,582
1022,,,,,,,,,,,,,582
493,,,,,,,,,,,,,582
630,,,,,,,,,,,,,582
544,,,,,,,,,,,,,582
791,,,,,,,,,,,,,582
735,,,,,,,,,,,,,582
723,,,,,,,,,,,,,583
849,,,,,,,,,,,,,583
520,,,,,,,,,,,,,583
532,,,,,,,,,,,,,583
743,,,,,,,,,,,,,583
977,,,,,,,,,,,,,583
543,,,,,,,,,,,,,584
699,,,,,,,,,,,,,584
514,,,,,,,,,,,,,584
644,,,,,,,,,,,,,584
817,,,,,,,,,,,,,584
784,,,,,,,,,,,,,584
898,,,,,,,,,,,,,584
604,,,,,,,,,,,,,585
588,,,,,,,,,,,,,585
701,,,,,,,,,,,,,585
728,,,,,,,,,,,,,585
704,,,,,,,,,,,,,585
728,,,,,,,,,,,,,585
807,,,,,,,,,,,,,585
739,,,,,,,,,,,,,585
682,,,,,,,,,,,,,586
1037,,,,,,,,,,,,,586
716,,,,,,,,,,,,,586
728,,,,,,,,,,,,,586
1030,,,,,,,,,,,,,586
716,,,,,,,,,,,,,587
705,,,,,,,,,,,,,587
1019,,,,,,,,,,,,,588
734,,,,,,,,,,,,,588
549,,,,,,,,,,,,,588
611,,,,,,,,,,,,,588
692,,,,,,,,,,,,,588
693,,,,,,,,,,,,,588
708,,,,,,,,,,,,,588
1021,,,,,,,,,,,,,588
586,,,,,,,,,,,,,588
751,,,,,,,,,,,,,589
1263,,,,,,,,,,,,,589
551,,,,,,,,,,,,,589
753,,,,,,,,,,,,,589
1019,,,,,,,,,,,,,589
826,,,,,,,,,,,,,589
708,,,,,,,,,,,,,589
931,,,,,,,,,,,,,590
738,,,,,,,,,,,,,590
780,,,,,,,,,,,,,590
933,,,,,,,,,,,,,590
638,,,,,,,,,,,,,590
862,,,,,,,,,,,,,590
1001,,,,,,,,,,,,,590
777,,,,,,,,,,,,,590
731,,,,,,,,,,,,,590
996,,,,,,,,,,,,,590
917,,,,,,,,,,,,,590
772,,,,,,,,,,,,,591
637,,,,,,,,,,,,,591
751,,,,,,,,,,,,,591
661,,,,,,,,,,,,,591
945,,,,,,,,,,,,,591
575,,,,,,,,,,,,,591
556,,,,,,,,,,,,,591
733,,,,,,,,,,,,,592
712,,,,,,,,,,,,,592
730,,,,,,,,,,,,,592
921,,,,,,,,,,,,,592
1248,,,,,,,,,,,,,592
852,,,,,,,,,,,,,592
771,,,,,,,,,,,,,592
709,,,,,,,,,,,,,592
723,,,,,,,,,,,,,593
468,,,,,,,,,,,,,593
1046,,,,,,,,,,,,,593
730,,,,,,,,,,,,,593
648,,,,,,,,,,,,,593
1102,,,,,,,,,,,,,593
702,,,,,,,,,,,,,594
722,,,,,,,,,,,,,594
1025,,,,,,,,,,,,,594
735,,,,,,,,,,,,,594
596,,,,,,,,,,,,,594
1025,,,,,,,,,,,,,594
748,,,,,,,,,,,,,594
680,,,,,,,,,,,,,594
1038,,,,,,,,,,,,,594
618,,,,,,,,,,,,,594
582,,,,,,,,,,,,,594
1244,,,,,,,,,,,,,594
708,,,,,,,,,,,,,594
815,,,,,,,,,,,,,594
1232,,,,,,,,,,,,,594
1131,,,,,,,,,,,,,594
1120,,,,,,,,,,,,,594
1244,,,,,,,,,,,,,595
546,,,,,,,,,,,,,595
552,,,,,,,,,,,,,595
590,,,,,,,,,,,,,595
567,,,,,,,,,,,,,595
590,,,,,,,,,,,,,596
740,,,,,,,,,,,,,596
695,,,,,,,,,,,,,596
720,,,,,,,,,,,,,596
1019,,,,,,,,,,,,,596
577,,,,,,,,,,,,,596
651,,,,,,,,,,,,,596
731,,,,,,,,,,,,,596
814,,,,,,,,,,,,,596
814,,,,,,,,,,,,,596
706,,,,,,,,,,,,,596
739,,,,,,,,,,,,,596
704,,,,,,,,,,,,,596
922,,,,,,,,,,,,,596
715,,,,,,,,,,,,,597
724,,,,,,,,,,,,,597
822,,,,,,,,,,,,,597
1003,,,,,,,,,,,,,597
927,,,,,,,,,,,,,597
930,,,,,,,,,,,,,597
803,,,,,,,,,,,,,597
720,,,,,,,,,,,,,597
820,,,,,,,,,,,,,598
717,,,,,,,,,,,,,598
6075,,,,,,,,,,,,,598
1232,,,,,,,,,,,,,598
1031,,,,,,,,,,,,,598
760,,,,,,,,,,,,,598
899,,,,,,,,,,,,,598
913,,,,,,,,,,,,,598
1337,,,,,,,,,,,,,598
814,,,,,,,,,,,,,598
942,,,,,,,,,,,,,598
906,,,,,,,,,,,,,599
1376,,,,,,,,,,,,,599
964,,,,,,,,,,,,,599
813,,,,,,,,,,,,,599
740,,,,,,,,,,,,,599
1003,,,,,,,,,,,,,599
706,,,,,,,,,,,,,599
786,,,,,,,,,,,,,599
